,A02l_A1R,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A1L,A02l_A2L,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,time
4566,149.84848484848484,226.06666666666666,227.42307692307693,479.48837209302326,595.8461538461538,494.02777777777777,600.1290322580645,168.69230769230768,316.97727272727275,428.86842105263156,564.8409090909091,584.5769230769231,312.1,142.62662
4567,158.1818181818182,231.5,227.26923076923077,446.5581395348837,547.0961538461538,483.8888888888889,528.2258064516129,160.34615384615384,327.70454545454544,399.0,571.9090909090909,518.6923076923077,316.26666666666665,142.65785666666667
4568,181.6969696969697,237.86666666666667,246.76923076923077,472.5581395348837,554.1730769230769,463.1111111111111,618.8709677419355,157.03846153846155,311.54545454545456,391.6842105263158,579.4318181818181,568.4230769230769,285.53333333333336,142.68909333333332
4569,143.54545454545453,231.36666666666667,225.8846153846154,442.7674418604651,635.5961538461538,486.5,557.8064516129032,183.57692307692307,300.40909090909093,404.0263157894737,604.1136363636364,564.5,298.8666666666667,142.72033
4570,170.21212121212122,220.26666666666668,233.15384615384616,470.4418604651163,579.4807692307693,450.77777777777777,563.7741935483871,174.5,303.65909090909093,371.92105263157896,575.2727272727273,564.0769230769231,277.1666666666667,142.75156666666666
4571,171.54545454545453,231.86666666666667,226.69230769230768,498.48837209302326,550.4038461538462,456.44444444444446,563.8064516129032,171.03846153846155,307.0681818181818,419.4736842105263,526.6818181818181,495.2692307692308,300.3,142.78280333333333
4572,142.42424242424244,224.26666666666668,221.6153846153846,483.06976744186045,551.9615384615385,473.75,554.8387096774194,176.80769230769232,314.3863636363636,377.2631578947368,571.2045454545455,572.9230769230769,298.2,142.81404
4573,156.3939393939394,222.53333333333333,226.96153846153845,461.0232558139535,546.1538461538462,445.0833333333333,554.1612903225806,176.0,310.09090909090907,387.5,562.2045454545455,557.4615384615385,286.0,142.84527666666668
4574,173.87878787878788,251.36666666666667,220.76923076923077,461.4418604651163,585.1538461538462,482.8333333333333,549.2903225806451,189.26923076923077,325.75,406.07894736842104,615.6818181818181,583.5769230769231,304.1666666666667,142.87651333333332
4575,163.27272727272728,226.6,225.57692307692307,488.5581395348837,577.5,494.8611111111111,554.8709677419355,162.57692307692307,306.90909090909093,405.92105263157896,588.2272727272727,524.4230769230769,315.0,142.90775
4576,153.3030303030303,240.53333333333333,228.57692307692307,479.69767441860466,568.5961538461538,507.0,567.7741935483871,181.34615384615384,298.52272727272725,392.05263157894734,587.7272727272727,566.0,288.53333333333336,142.93898666666666
4577,160.6969696969697,226.93333333333334,239.19230769230768,490.27906976744185,556.8653846153846,480.27777777777777,648.2258064516129,173.96153846153845,295.3636363636364,393.3421052631579,607.8181818181819,528.9615384615385,274.3,142.97022333333334
4578,154.57575757575756,235.0,239.03846153846155,475.5813953488372,580.0192307692307,496.44444444444446,586.483870967742,167.15384615384616,309.3181818181818,378.2368421052632,583.0227272727273,543.2692307692307,280.3,143.00146
4579,179.96969696969697,234.46666666666667,236.07692307692307,479.7674418604651,547.1538461538462,465.75,590.516129032258,175.53846153846155,315.22727272727275,361.2105263157895,603.1363636363636,553.9615384615385,287.6666666666667,143.03269666666665
4580,161.42424242424244,238.23333333333332,246.07692307692307,471.3720930232558,571.6153846153846,534.9166666666666,573.483870967742,170.3846153846154,297.04545454545456,411.7368421052632,568.8863636363636,591.6538461538462,331.6,143.06393333333332
4581,171.66666666666666,228.9,205.30769230769232,498.7674418604651,564.75,484.05555555555554,613.0322580645161,177.19230769230768,319.09090909090907,358.07894736842104,554.8409090909091,571.3076923076923,299.46666666666664,143.09517
4582,169.0,231.8,218.46153846153845,461.3255813953488,544.0961538461538,466.69444444444446,598.0,166.1153846153846,291.70454545454544,409.0263157894737,599.2954545454545,536.8846153846154,293.5,143.12640666666667
4583,171.3939393939394,226.1,215.07692307692307,474.6279069767442,525.2692307692307,475.47222222222223,589.483870967742,171.69230769230768,292.3181818181818,415.0263157894737,580.5227272727273,509.2692307692308,282.46666666666664,143.15764333333334
4584,167.84848484848484,235.93333333333334,230.65384615384616,455.90697674418607,574.3269230769231,484.80555555555554,575.1290322580645,184.96153846153845,323.4318181818182,381.89473684210526,583.75,557.4615384615385,277.6666666666667,143.18887999999998
4585,160.93939393939394,201.6,215.03846153846155,450.6279069767442,581.8846153846154,471.9166666666667,606.4193548387096,176.80769230769232,295.79545454545456,387.89473684210526,619.3181818181819,538.7307692307693,295.03333333333336,143.22011666666666
4586,169.6969696969697,202.63333333333333,231.92307692307693,495.6744186046512,572.8461538461538,505.94444444444446,607.258064516129,167.69230769230768,297.75,403.7631578947368,564.2727272727273,602.1538461538462,285.73333333333335,143.25135333333333
4587,170.45454545454547,224.4,198.19230769230768,470.95348837209303,572.8846153846154,470.02777777777777,562.6451612903226,182.80769230769232,312.59090909090907,397.63157894736844,594.4545454545455,557.8076923076923,288.2,143.28259
4588,169.9090909090909,224.53333333333333,201.15384615384616,460.5581395348837,574.2115384615385,471.25,596.6129032258065,183.69230769230768,310.77272727272725,396.63157894736844,601.2272727272727,564.4615384615385,289.3333333333333,143.31382666666667
4589,167.36363636363637,219.16666666666666,247.57692307692307,482.30232558139534,563.0576923076923,501.52777777777777,581.5806451612904,187.73076923076923,310.59090909090907,382.5,585.4545454545455,578.0,307.06666666666666,143.34506333333334
4590,181.15151515151516,194.5,201.73076923076923,468.3255813953488,590.6730769230769,501.0833333333333,567.8709677419355,158.69230769230768,283.5681818181818,390.36842105263156,586.2727272727273,523.9615384615385,290.96666666666664,143.3763
4591,151.63636363636363,226.36666666666667,214.34615384615384,449.6279069767442,546.2692307692307,466.52777777777777,566.4516129032259,179.19230769230768,312.52272727272725,393.5263157894737,569.6136363636364,546.0769230769231,293.73333333333335,143.40753666666666
4592,170.6969696969697,217.66666666666666,198.57692307692307,459.2325581395349,573.1923076923077,449.3333333333333,542.5806451612904,167.92307692307693,322.34090909090907,393.2105263157895,603.4545454545455,519.0,339.3,143.43877333333333
4593,157.6969696969697,213.13333333333333,219.07692307692307,496.6279069767442,560.8653846153846,481.5833333333333,573.0,156.15384615384616,330.70454545454544,398.07894736842104,570.7954545454545,499.6923076923077,291.0,143.47001
4594,160.3939393939394,252.13333333333333,236.07692307692307,471.6744186046512,584.3076923076923,479.8611111111111,567.3870967741935,161.0,290.8181818181818,381.60526315789474,551.2272727272727,554.4615384615385,272.6,143.50124666666667
4595,166.33333333333334,254.3,251.23076923076923,469.0,560.8269230769231,472.19444444444446,573.3225806451613,170.26923076923077,299.97727272727275,363.7368421052632,554.0681818181819,517.1923076923077,291.1333333333333,143.53248333333332
4596,169.5151515151515,232.2,211.30769230769232,484.3953488372093,556.6730769230769,508.9166666666667,590.9032258064516,164.34615384615384,311.6363636363636,361.42105263157896,583.9545454545455,528.2692307692307,333.8666666666667,143.56372
4597,171.12121212121212,220.9,239.3846153846154,478.3720930232558,518.0,481.25,509.741935483871,155.84615384615384,303.70454545454544,366.1578947368421,573.8636363636364,508.7307692307692,282.23333333333335,143.59495666666666
4598,164.6060606060606,219.03333333333333,198.19230769230768,466.3720930232558,569.7307692307693,494.44444444444446,581.4516129032259,142.30769230769232,296.5,360.10526315789474,585.6136363636364,575.5769230769231,278.0,143.62619333333333
4599,148.33333333333334,201.26666666666668,227.15384615384616,455.6046511627907,548.8076923076923,494.30555555555554,616.483870967742,172.73076923076923,280.95454545454544,382.6578947368421,582.7272727272727,527.0769230769231,289.1666666666667,143.65743
4600,165.0909090909091,211.36666666666667,219.53846153846155,465.93023255813955,598.3269230769231,502.1111111111111,576.3548387096774,150.69230769230768,265.72727272727275,343.4736842105263,560.6590909090909,494.53846153846155,274.46666666666664,143.68866666666668
4601,160.87878787878788,217.16666666666666,251.53846153846155,464.5813953488372,568.75,456.8888888888889,562.6129032258065,163.23076923076923,281.54545454545456,333.36842105263156,568.9318181818181,590.0,277.46666666666664,143.71990333333332
4602,172.24242424242425,217.63333333333333,222.69230769230768,486.8139534883721,544.4615384615385,486.6111111111111,591.8387096774194,145.26923076923077,281.20454545454544,368.10526315789474,572.0454545454545,570.9615384615385,306.46666666666664,143.75114
4603,144.0909090909091,243.76666666666668,274.5,450.2093023255814,508.25,487.72222222222223,598.3870967741935,136.42307692307693,284.47727272727275,415.3421052631579,600.1590909090909,621.7307692307693,302.1666666666667,143.78237666666666
4604,144.63636363636363,232.73333333333332,252.46153846153845,431.83720930232556,528.5576923076923,488.30555555555554,586.0,155.19230769230768,248.86363636363637,369.2631578947368,577.25,525.3076923076923,286.26666666666665,143.81361333333334
4605,153.3030303030303,199.96666666666667,230.65384615384616,463.6046511627907,597.1346153846154,509.5833333333333,593.8064516129032,142.65384615384616,289.0,388.89473684210526,559.1136363636364,571.1153846153846,295.4,143.84485
4606,148.96969696969697,226.9,238.53846153846155,464.1860465116279,565.8269230769231,486.44444444444446,594.3225806451613,177.96153846153845,273.20454545454544,371.60526315789474,550.2727272727273,540.9230769230769,281.76666666666665,143.87608666666665
4607,145.8181818181818,213.46666666666667,212.1153846153846,464.83720930232556,583.8846153846154,480.55555555555554,566.3548387096774,156.3846153846154,279.27272727272725,385.2894736842105,607.5681818181819,539.3461538461538,299.6666666666667,143.90732333333332
4608,148.33333333333334,218.2,235.73076923076923,448.27906976744185,509.09615384615387,470.05555555555554,606.9677419354839,153.30769230769232,299.3863636363636,373.1578947368421,575.5681818181819,574.0384615384615,298.1666666666667,143.93856
4609,143.15151515151516,217.56666666666666,230.80769230769232,467.16279069767444,565.6923076923077,457.0,532.2903225806451,162.23076923076923,267.5,373.7368421052632,550.8863636363636,548.5769230769231,284.4,143.96979666666667
4610,146.6060606060606,221.86666666666667,235.84615384615384,455.2093023255814,551.3846153846154,450.80555555555554,537.1290322580645,145.92307692307693,309.5,408.05263157894734,603.4545454545455,545.9615384615385,287.8,144.00103333333334
4611,147.42424242424244,230.46666666666667,215.73076923076923,472.27906976744185,560.6923076923077,454.1666666666667,611.1290322580645,147.1153846153846,306.3636363636364,383.86842105263156,604.5681818181819,551.8076923076923,306.2,144.03227
4612,154.66666666666666,215.6,238.76923076923077,483.83720930232556,545.1346153846154,430.9166666666667,525.4193548387096,170.19230769230768,296.40909090909093,390.39473684210526,645.1818181818181,557.4615384615385,285.6,144.06350666666665
4613,148.8181818181818,201.86666666666667,248.92307692307693,432.0,594.5576923076923,451.22222222222223,585.0322580645161,148.65384615384616,273.52272727272725,394.60526315789474,589.3863636363636,533.9615384615385,297.8666666666667,144.09474333333333
4614,145.27272727272728,223.7,215.34615384615384,479.6511627906977,557.5,459.80555555555554,569.9032258064516,140.96153846153845,284.6136363636364,361.8421052631579,582.5227272727273,563.9615384615385,299.8,144.12598
4615,126.42424242424242,229.66666666666666,218.96153846153845,452.51162790697674,558.7692307692307,440.1111111111111,590.8709677419355,155.80769230769232,297.6363636363636,385.05263157894734,545.1590909090909,539.3461538461538,293.3333333333333,144.15721666666667
4616,152.12121212121212,225.63333333333333,229.6153846153846,450.83720930232556,560.0192307692307,429.94444444444446,589.6774193548387,137.5,259.09090909090907,387.63157894736844,540.7045454545455,567.0,311.4,144.18845333333334
4617,150.27272727272728,232.1,236.30769230769232,465.6279069767442,572.3076923076923,462.5,613.9354838709677,145.23076923076923,285.3181818181818,362.9736842105263,617.5,533.5,271.73333333333335,144.21968999999999
4618,146.63636363636363,235.86666666666667,223.23076923076923,451.8139534883721,564.8653846153846,486.22222222222223,508.0,145.26923076923077,267.29545454545456,381.89473684210526,556.8636363636364,554.4615384615385,264.23333333333335,144.25092666666666
4619,140.15151515151516,224.06666666666666,212.69230769230768,463.48837209302326,547.3076923076923,465.0833333333333,536.5483870967741,148.07692307692307,292.20454545454544,391.92105263157896,560.0454545454545,542.0384615384615,276.1666666666667,144.28216333333333
4620,140.1818181818182,232.3,190.80769230769232,450.09302325581393,542.3461538461538,419.8888888888889,569.0,138.96153846153845,294.75,419.3157894736842,579.3636363636364,544.8076923076923,267.8666666666667,144.3134
4621,135.0,210.43333333333334,209.96153846153845,459.72093023255815,568.5,457.8611111111111,557.741935483871,167.46153846153845,286.09090909090907,376.7368421052632,597.8409090909091,492.7692307692308,279.3,144.34463666666667
4622,145.9090909090909,213.96666666666667,228.3846153846154,456.2325581395349,521.9615384615385,448.22222222222223,556.8709677419355,137.23076923076923,302.1363636363636,366.39473684210526,580.1136363636364,540.0769230769231,289.3666666666667,144.37587333333332
4623,134.42424242424244,225.13333333333333,215.96153846153845,462.7906976744186,533.1538461538462,404.8333333333333,557.258064516129,154.0,285.20454545454544,370.07894736842104,583.25,534.4230769230769,287.8666666666667,144.40711
4624,128.24242424242425,240.76666666666668,221.30769230769232,470.09302325581393,508.8076923076923,425.5,507.16129032258067,159.46153846153845,319.52272727272725,417.89473684210526,587.9772727272727,554.9230769230769,251.03333333333333,144.43834666666666
4625,170.33333333333334,227.83333333333334,212.96153846153845,470.5813953488372,504.61538461538464,405.72222222222223,562.9032258064516,177.23076923076923,313.5681818181818,412.39473684210526,533.7272727272727,540.4615384615385,253.9,144.46958333333333
4626,157.15151515151516,205.26666666666668,230.19230769230768,484.3953488372093,547.4230769230769,427.19444444444446,557.8387096774194,162.34615384615384,274.09090909090907,371.6578947368421,587.1363636363636,546.3461538461538,266.3666666666667,144.50082
4627,162.06060606060606,240.6,219.34615384615384,445.51162790697674,499.46153846153845,428.47222222222223,530.1935483870968,168.5,296.97727272727275,369.60526315789474,584.5227272727273,570.0384615384615,292.23333333333335,144.53205666666668
4628,142.36363636363637,218.5,246.96153846153845,418.5581395348837,543.9615384615385,441.8611111111111,499.9032258064516,143.65384615384616,292.97727272727275,419.10526315789474,583.4318181818181,489.88461538461536,288.96666666666664,144.56329333333332
4629,147.57575757575756,234.8,227.46153846153845,467.09302325581393,534.0192307692307,383.94444444444446,550.9032258064516,154.6153846153846,294.02272727272725,428.13157894736844,576.6136363636364,495.03846153846155,279.2,144.59453
4630,133.57575757575756,224.9,245.42307692307693,474.74418604651163,547.1346153846154,407.77777777777777,566.9032258064516,160.23076923076923,304.40909090909093,386.2368421052632,596.7045454545455,538.7307692307693,254.96666666666667,144.62576666666666
4631,146.06060606060606,215.33333333333334,242.96153846153845,432.4186046511628,520.5576923076923,411.6111111111111,530.9032258064516,169.84615384615384,289.02272727272725,372.0263157894737,570.2272727272727,528.2307692307693,271.3333333333333,144.65700333333334
4632,155.42424242424244,217.9,214.5,427.5813953488372,488.1923076923077,391.6111111111111,517.483870967742,162.23076923076923,295.5,359.07894736842104,578.0681818181819,497.7692307692308,275.46666666666664,144.68824
4633,155.06060606060606,209.86666666666667,249.8846153846154,448.48837209302326,532.8461538461538,389.6666666666667,517.483870967742,154.96153846153845,266.25,398.2105263157895,567.5454545454545,487.2307692307692,255.56666666666666,144.71947666666665
4634,146.45454545454547,250.6,246.15384615384616,451.27906976744185,527.0769230769231,373.47222222222223,508.7096774193548,167.73076923076923,292.04545454545456,350.05263157894734,587.4318181818181,540.3076923076923,254.63333333333333,144.75071333333332
4635,152.4848484848485,220.63333333333333,228.26923076923077,450.95348837209303,518.5,383.5833333333333,510.4193548387097,153.34615384615384,279.47727272727275,384.94736842105266,599.9318181818181,502.46153846153845,262.3,144.78195
4636,146.96969696969697,207.4,241.03846153846155,453.4418604651163,486.13461538461536,395.52777777777777,560.3225806451613,147.92307692307693,302.3863636363636,378.13157894736844,612.9090909090909,534.8461538461538,268.1,144.81318666666667
4637,140.33333333333334,223.13333333333333,204.1153846153846,456.1162790697674,482.8076923076923,367.8333333333333,557.5806451612904,167.84615384615384,293.59090909090907,391.10526315789474,576.0681818181819,435.88461538461536,271.56666666666666,144.84442333333334
4638,146.54545454545453,239.23333333333332,208.6153846153846,491.83720930232556,502.0769230769231,377.6388888888889,528.516129032258,156.76923076923077,291.1136363636364,386.63157894736844,558.2045454545455,497.15384615384613,248.56666666666666,144.87566
4639,149.4848484848485,229.0,233.3846153846154,430.30232558139534,483.9230769230769,413.1111111111111,528.6451612903226,162.80769230769232,344.15909090909093,368.9736842105263,594.4772727272727,515.2307692307693,274.93333333333334,144.90689666666665
4640,148.84848484848484,237.2,232.65384615384616,416.86046511627904,522.8076923076923,378.02777777777777,560.7096774193549,155.1153846153846,305.9318181818182,368.5,570.6818181818181,472.2692307692308,231.3,144.93813333333333
4641,155.15151515151516,209.9,254.8846153846154,429.3953488372093,507.40384615384613,382.25,526.1290322580645,152.03846153846155,294.1818181818182,413.1578947368421,558.2045454545455,524.0769230769231,278.8666666666667,144.96937
4642,151.5151515151515,233.53333333333333,230.65384615384616,454.72093023255815,494.13461538461536,412.30555555555554,529.0967741935484,148.26923076923077,316.9318181818182,387.92105263157896,576.9318181818181,511.1923076923077,230.36666666666667,145.00060666666667
4643,163.3030303030303,222.2,235.80769230769232,457.3255813953488,481.59615384615387,421.1666666666667,543.1612903225806,165.6153846153846,305.34090909090907,419.63157894736844,595.4545454545455,468.34615384615387,282.26666666666665,145.03184333333334
4644,140.33333333333334,219.76666666666668,217.30769230769232,449.8837209302326,506.25,376.1111111111111,487.9032258064516,168.73076923076923,298.3181818181818,381.13157894736844,560.7272727272727,488.61538461538464,266.43333333333334,145.06307999999999
4645,175.33333333333334,209.9,229.1153846153846,447.6511627906977,510.59615384615387,390.1388888888889,517.5483870967741,160.34615384615384,287.0681818181818,370.6578947368421,573.6136363636364,490.5769230769231,254.16666666666666,145.09431666666666
4646,136.78787878787878,228.5,235.6153846153846,489.5581395348837,495.61538461538464,381.6388888888889,525.9677419354839,147.1153846153846,305.5681818181818,411.7894736842105,577.7954545454545,521.6923076923077,288.6666666666667,145.12555333333333
4647,156.63636363636363,225.26666666666668,227.92307692307693,449.3488372093023,501.65384615384613,403.80555555555554,516.1935483870968,166.5,298.4318181818182,422.5263157894737,569.9772727272727,494.96153846153845,290.5,145.15679
4648,158.21212121212122,239.46666666666667,246.8846153846154,474.51162790697674,536.7307692307693,391.6666666666667,495.741935483871,157.57692307692307,324.1136363636364,421.94736842105266,564.2954545454545,473.8076923076923,269.4,145.18802666666667
4649,158.24242424242425,229.76666666666668,209.23076923076923,446.2093023255814,507.09615384615387,347.44444444444446,482.16129032258067,169.65384615384616,312.22727272727275,399.10526315789474,596.7954545454545,496.7307692307692,272.9,145.21926333333334
4650,155.8181818181818,215.6,220.3846153846154,442.8837209302326,536.7884615384615,406.8611111111111,478.2258064516129,163.23076923076923,303.8863636363636,404.6842105263158,603.9772727272727,473.8076923076923,272.7,145.2505
4651,160.57575757575756,255.26666666666668,243.6153846153846,478.4651162790698,546.6153846153846,368.0,469.16129032258067,175.34615384615384,297.02272727272725,423.2368421052632,574.4318181818181,499.6923076923077,224.4,145.28173666666666
4652,173.3030303030303,246.26666666666668,238.73076923076923,450.09302325581393,497.5576923076923,400.8888888888889,477.96774193548384,192.46153846153845,311.6818181818182,384.44736842105266,627.6590909090909,450.11538461538464,263.26666666666665,145.31297333333333
4653,163.21212121212122,225.53333333333333,275.5,440.16279069767444,512.9423076923077,373.22222222222223,464.03225806451616,178.96153846153845,347.70454545454544,379.44736842105266,598.2954545454545,485.4230769230769,274.6333333333333,145.34421
4654,143.87878787878788,276.5,223.0,449.16279069767444,460.59615384615387,392.8611111111111,472.9032258064516,176.80769230769232,333.20454545454544,459.60526315789474,580.3863636363636,443.15384615384613,259.3,145.37544666666668
4655,156.0,234.06666666666666,230.96153846153845,409.2093023255814,493.1923076923077,418.44444444444446,465.2903225806452,193.53846153846155,349.77272727272725,392.42105263157896,584.6363636363636,497.53846153846155,226.13333333333333,145.40668333333332
4656,148.93939393939394,217.33333333333334,257.46153846153845,442.7906976744186,482.53846153846155,384.05555555555554,459.80645161290323,169.3846153846154,335.95454545454544,411.6578947368421,555.0454545454545,499.3076923076923,243.43333333333334,145.43792
4657,163.06060606060606,239.43333333333334,241.80769230769232,480.51162790697674,470.7307692307692,390.0833333333333,454.2903225806452,179.1153846153846,358.09090909090907,447.9736842105263,554.1363636363636,492.9230769230769,235.83333333333334,145.46915666666666
4658,158.57575757575756,212.13333333333333,256.2307692307692,445.6511627906977,509.71153846153845,347.27777777777777,414.80645161290323,206.03846153846155,364.5,437.05263157894734,540.0227272727273,500.84615384615387,240.93333333333334,145.50039333333334
4659,151.96969696969697,247.56666666666666,239.26923076923077,443.1162790697674,492.5576923076923,378.1666666666667,443.5806451612903,181.6153846153846,362.6363636363636,417.44736842105266,585.2727272727273,524.3461538461538,253.9,145.53163
4660,160.87878787878788,236.8,238.65384615384616,476.8139534883721,487.7307692307692,363.22222222222223,407.9032258064516,221.80769230769232,381.4318181818182,402.7105263157895,588.9090909090909,522.7307692307693,231.93333333333334,145.56286666666665
4661,172.84848484848484,254.3,270.7692307692308,436.51162790697674,507.8076923076923,384.44444444444446,392.258064516129,197.5,377.77272727272725,415.0263157894737,604.1590909090909,494.4230769230769,227.83333333333334,145.59410333333332
4662,175.27272727272728,237.5,229.96153846153845,424.04651162790697,492.4230769230769,365.30555555555554,401.2903225806452,201.15384615384616,331.20454545454544,407.92105263157896,588.6590909090909,474.53846153846155,249.13333333333333,145.62534
4663,171.78787878787878,249.3,273.5769230769231,469.6744186046512,494.15384615384613,359.0833333333333,370.93548387096774,208.07692307692307,365.90909090909093,463.63157894736844,577.4772727272727,492.0,266.7,145.65657666666667
4664,161.42424242424244,256.56666666666666,238.6153846153846,418.4186046511628,487.6923076923077,364.6111111111111,326.83870967741933,221.76923076923077,375.15909090909093,402.89473684210526,616.5227272727273,494.38461538461536,245.73333333333332,145.68781333333334
4665,169.36363636363637,263.8333333333333,233.73076923076923,468.13953488372096,499.5769230769231,371.8611111111111,349.2258064516129,191.0,401.04545454545456,438.05263157894734,576.6136363636364,459.53846153846155,255.66666666666666,145.71905
4666,174.6969696969697,240.36666666666667,258.6923076923077,416.30232558139534,509.40384615384613,347.25,311.38709677419354,193.84615384615384,369.72727272727275,427.2894736842105,620.9545454545455,475.88461538461536,246.33333333333334,145.75028666666665
4667,178.6969696969697,220.26666666666668,267.2307692307692,477.51162790697674,495.84615384615387,354.8888888888889,327.48387096774195,224.6153846153846,376.09090909090907,420.9736842105263,570.3181818181819,495.11538461538464,282.0,145.78152333333333
4668,176.15151515151516,227.93333333333334,248.73076923076923,447.72093023255815,483.34615384615387,381.72222222222223,334.80645161290323,207.0,383.15909090909093,421.2105263157895,558.8863636363636,472.5,250.56666666666666,145.81276
4669,177.1818181818182,230.46666666666667,260.7692307692308,450.6744186046512,482.11538461538464,339.0833333333333,310.03225806451616,220.96153846153845,398.84090909090907,403.94736842105266,580.0909090909091,534.0384615384615,220.16666666666666,145.84399666666667
4670,175.36363636363637,242.6,248.23076923076923,482.0,510.0,377.94444444444446,336.5483870967742,216.96153846153845,377.27272727272725,464.92105263157896,600.3181818181819,501.03846153846155,254.0,145.87523333333334
4671,168.36363636363637,253.4,239.69230769230768,473.5348837209302,467.0769230769231,368.77777777777777,303.51612903225805,235.26923076923077,397.97727272727275,439.7894736842105,553.5227272727273,488.4230769230769,244.9,145.90646999999998
4672,179.57575757575756,233.56666666666666,218.30769230769232,434.86046511627904,486.1730769230769,381.6666666666667,307.83870967741933,221.42307692307693,421.3181818181818,438.39473684210526,562.7045454545455,514.9615384615385,249.26666666666668,145.93770666666666
4673,188.3030303030303,237.26666666666668,252.0,436.74418604651163,493.88461538461536,363.80555555555554,274.51612903225805,215.5,396.6136363636364,414.2631578947368,618.3181818181819,495.7307692307692,269.9,145.96894333333333
4674,189.27272727272728,236.7,248.96153846153845,453.6046511627907,492.21153846153845,386.52777777777777,309.9032258064516,225.34615384615384,389.3863636363636,458.0,594.0681818181819,480.46153846153845,247.7,146.00018
4675,189.3939393939394,230.73333333333332,258.0,450.9767441860465,486.3269230769231,353.02777777777777,270.2258064516129,239.92307692307693,426.75,475.42105263157896,582.3181818181819,514.2307692307693,246.03333333333333,146.03141666666667
4676,203.54545454545453,249.03333333333333,235.65384615384616,472.48837209302326,522.25,345.1666666666667,259.61290322580646,212.1153846153846,397.0,474.6842105263158,584.3636363636364,508.34615384615387,234.76666666666668,146.06265333333334
4677,187.24242424242425,249.43333333333334,271.8076923076923,470.83720930232556,471.4807692307692,382.97222222222223,275.9032258064516,225.84615384615384,407.3863636363636,448.7368421052632,595.75,501.11538461538464,241.03333333333333,146.09389
4678,187.75757575757575,254.6,249.84615384615384,447.30232558139534,463.8269230769231,386.8611111111111,269.93548387096774,277.5769230769231,412.72727272727275,456.05263157894734,612.7954545454545,512.6923076923077,263.3,146.12512666666666
4679,191.0,277.76666666666665,254.46153846153845,476.1860465116279,476.13461538461536,358.55555555555554,265.80645161290323,245.73076923076923,397.40909090909093,474.8421052631579,577.6136363636364,483.96153846153845,233.6,146.15636333333333
4680,209.5151515151515,253.53333333333333,241.1153846153846,458.5348837209302,488.0,365.97222222222223,255.51612903225808,267.03846153846155,395.65909090909093,433.39473684210526,574.2272727272727,482.2692307692308,242.86666666666667,146.1876
4681,191.54545454545453,261.7,251.19230769230768,467.69767441860466,488.2692307692308,353.72222222222223,260.5483870967742,278.38461538461536,439.40909090909093,449.36842105263156,594.5454545454545,508.61538461538464,238.33333333333334,146.21883666666668
4682,216.84848484848484,259.6666666666667,247.96153846153845,428.04651162790697,480.88461538461536,349.77777777777777,254.41935483870967,275.65384615384613,419.02272727272725,462.7894736842105,606.0681818181819,497.46153846153845,237.23333333333332,146.25007333333332
4683,226.03030303030303,244.26666666666668,287.15384615384613,431.6279069767442,518.9423076923077,354.1388888888889,242.70967741935485,248.23076923076923,397.22727272727275,425.2368421052632,559.0681818181819,512.8076923076923,224.9,146.28131
4684,210.66666666666666,226.63333333333333,230.03846153846155,454.6511627906977,497.03846153846155,352.72222222222223,237.58064516129033,253.34615384615384,397.0681818181818,429.86842105263156,574.6136363636364,530.3461538461538,240.5,146.31254666666666
4685,202.57575757575756,263.6333333333333,266.61538461538464,430.90697674418607,496.13461538461536,380.25,219.03225806451613,248.6153846153846,433.84090909090907,406.5,552.75,489.88461538461536,259.23333333333335,146.34378333333333
4686,207.75757575757575,236.63333333333333,238.26923076923077,452.7674418604651,506.2692307692308,381.72222222222223,241.41935483870967,267.8076923076923,389.3863636363636,440.1578947368421,605.9772727272727,500.0,258.6,146.37502
4687,208.0,258.2,258.9230769230769,435.48837209302326,499.86538461538464,385.3888888888889,244.25806451612902,257.2692307692308,435.1363636363636,408.39473684210526,604.0454545454545,448.3076923076923,245.36666666666667,146.40625666666665
4688,221.0,256.6,249.30769230769232,435.48837209302326,488.75,392.5,247.58064516129033,252.03846153846155,362.27272727272725,434.57894736842104,607.9772727272727,472.7307692307692,261.46666666666664,146.43749333333332
4689,216.78787878787878,244.06666666666666,232.92307692307693,446.3488372093023,512.3461538461538,357.1666666666667,229.4516129032258,240.3846153846154,407.8863636363636,385.7631578947368,562.5227272727273,477.0,237.96666666666667,146.46873
4690,214.78787878787878,265.43333333333334,251.26923076923077,427.5581395348837,512.1346153846154,375.25,264.19354838709677,298.03846153846155,402.95454545454544,418.57894736842104,554.3409090909091,440.84615384615387,250.76666666666668,146.49996666666667
4691,214.72727272727272,220.03333333333333,244.96153846153845,428.6046511627907,513.75,399.6111111111111,262.80645161290323,238.5,396.22727272727275,430.0,521.7727272727273,500.7307692307692,259.43333333333334,146.53120333333334
4692,201.42424242424244,247.26666666666668,253.6153846153846,471.83720930232556,507.63461538461536,423.27777777777777,280.61290322580646,277.53846153846155,386.47727272727275,424.4736842105263,588.6590909090909,477.0,236.66666666666666,146.56244
4693,201.0909090909091,248.83333333333334,236.69230769230768,427.16279069767444,537.9615384615385,381.55555555555554,273.3225806451613,253.23076923076923,393.29545454545456,434.7894736842105,602.0,488.84615384615387,274.6333333333333,146.59367666666665
