,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,A02l_A7L,time
4307,436.1842105263158,414.1132075471698,256.04545454545456,347.46153846153845,558.2391304347826,463.11764705882354,253.61904761904762,185.0,195.10204081632654,133.91396183333333
4308,402.57894736842104,446.41509433962267,232.77272727272728,319.88461538461536,532.6304347826087,485.8529411764706,268.0238095238095,170.21052631578948,210.9591836734694,133.945054
4309,458.07894736842104,483.45283018867923,250.25757575757575,310.78846153846155,539.7391304347826,514.8529411764706,285.64285714285717,170.6315789473684,194.12244897959184,133.97614616666667
4310,427.2894736842105,501.79245283018867,249.96969696969697,323.0576923076923,555.2608695652174,525.3529411764706,300.95238095238096,176.78947368421052,195.0204081632653,134.00723833333333
4311,448.60526315789474,499.188679245283,243.83333333333334,297.11538461538464,506.82608695652175,489.44117647058823,315.8809523809524,190.52631578947367,189.71428571428572,134.0383305
4312,451.0263157894737,523.7547169811321,259.1969696969697,289.2307692307692,497.39130434782606,517.5882352941177,297.9047619047619,189.73684210526315,180.69387755102042,134.06942266666667
4313,457.2894736842105,562.3962264150944,239.87878787878788,284.7307692307692,540.6086956521739,518.0588235294117,301.7142857142857,180.89473684210526,174.28571428571428,134.10051483333334
4314,445.5263157894737,573.3207547169811,280.1515151515151,269.15384615384613,534.3260869565217,538.4705882352941,312.57142857142856,203.1315789473684,177.81632653061226,134.131607
4315,422.3157894736842,588.5471698113207,311.030303030303,278.0,503.5652173913044,525.5588235294117,310.45238095238096,217.57894736842104,184.28571428571428,134.16269916666667
4316,413.2631578947368,566.7169811320755,328.24242424242425,271.86538461538464,511.80434782608694,525.7647058823529,359.1190476190476,239.57894736842104,186.73469387755102,134.19379133333334
4317,443.6842105263158,594.3962264150944,356.1060606060606,262.65384615384613,507.0217391304348,491.88235294117646,328.45238095238096,250.44736842105263,189.77551020408163,134.2248835
4318,451.39473684210526,603.6415094339623,363.6818181818182,254.25,542.5,504.1470588235294,345.1904761904762,280.3421052631579,169.20408163265307,134.25597566666667
4319,414.3421052631579,633.5849056603773,395.6969696969697,263.6730769230769,538.2608695652174,531.6176470588235,370.8333333333333,313.92105263157896,174.81632653061226,134.28706783333334
4320,404.4736842105263,597.0188679245283,408.2121212121212,235.76923076923077,520.9782608695652,535.1470588235294,378.6904761904762,327.44736842105266,167.73469387755102,134.31816
4321,422.8157894736842,596.622641509434,432.2878787878788,280.1923076923077,516.9347826086956,499.02941176470586,347.3333333333333,354.94736842105266,169.18367346938774,134.34925216666667
4322,402.39473684210526,629.1132075471698,469.40909090909093,259.6923076923077,539.195652173913,538.2647058823529,360.1904761904762,376.8157894736842,175.0204081632653,134.38034433333334
4323,400.7368421052632,618.9811320754717,490.0151515151515,247.23076923076923,546.7173913043479,470.20588235294116,342.8809523809524,395.3157894736842,161.14285714285714,134.4114365
4324,416.2894736842105,621.4716981132076,502.4848484848485,248.30769230769232,521.695652173913,512.5,355.7142857142857,397.55263157894734,167.12244897959184,134.44252866666668
4325,439.1578947368421,610.2830188679245,544.5909090909091,255.65384615384616,488.60869565217394,511.4117647058824,348.9047619047619,404.1842105263158,174.24489795918367,134.47362083333334
4326,434.5263157894737,622.1132075471698,562.3636363636364,261.0576923076923,507.8478260869565,529.7941176470588,338.1190476190476,409.39473684210526,190.0204081632653,134.504713
4327,445.2894736842105,576.3207547169811,553.530303030303,246.0,503.4347826086956,525.7058823529412,366.8809523809524,442.44736842105266,181.16326530612244,134.53580516666668
4328,388.2368421052632,563.0377358490566,618.8787878787879,267.09615384615387,499.5,523.6764705882352,384.2142857142857,428.6842105263158,175.20408163265307,134.56689733333334
4329,392.55263157894734,592.0566037735849,610.9545454545455,278.11538461538464,502.5869565217391,513.2941176470588,334.07142857142856,495.42105263157896,175.79591836734693,134.5979895
4330,402.3157894736842,594.4905660377359,650.9090909090909,287.2692307692308,494.30434782608694,552.8823529411765,368.85714285714283,473.1842105263158,181.3469387755102,134.62908166666668
4331,417.1578947368421,591.4716981132076,700.7575757575758,300.4230769230769,510.5652173913044,525.4117647058823,369.45238095238096,483.42105263157896,191.71428571428572,134.66017383333335
4332,398.6842105263158,579.7735849056604,660.4090909090909,304.4807692307692,523.5869565217391,450.1764705882353,355.95238095238096,478.39473684210526,214.71428571428572,134.691266
4333,373.6578947368421,547.811320754717,691.3636363636364,348.34615384615387,532.3478260869565,523.5,371.8809523809524,515.5,211.51020408163265,134.72235816666668
4334,403.55263157894734,597.0,719.2424242424242,359.84615384615387,503.30434782608694,472.4117647058824,360.57142857142856,525.4736842105264,223.57142857142858,134.75345033333335
4335,387.5,575.2641509433962,694.4848484848485,392.65384615384613,482.5652173913044,530.7647058823529,365.4761904761905,524.3947368421053,244.6326530612245,134.78454250000001
4336,380.42105263157896,574.3584905660377,747.8030303030303,387.38461538461536,491.04347826086956,509.0,359.92857142857144,523.6842105263158,250.6326530612245,134.81563466666668
4337,390.63157894736844,539.2452830188679,721.8030303030303,455.40384615384613,515.6304347826087,479.47058823529414,341.1904761904762,512.3684210526316,274.18367346938777,134.84672683333335
4338,377.36842105263156,568.0943396226415,701.4242424242424,421.3076923076923,488.30434782608694,543.5294117647059,338.0238095238095,473.0,258.42857142857144,134.87781900000002
4339,377.63157894736844,537.0,758.1515151515151,464.90384615384613,474.2826086956522,484.2647058823529,357.3095238095238,480.63157894736844,285.44897959183675,134.90891116666666
4340,371.39473684210526,524.8301886792453,735.7121212121212,442.53846153846155,494.8478260869565,491.8235294117647,336.3095238095238,458.36842105263156,299.44897959183675,134.94000333333332
4341,389.42105263157896,544.4905660377359,735.6515151515151,487.88461538461536,495.8695652173913,482.52941176470586,352.2142857142857,494.7105263157895,313.51020408163265,134.9710955
4342,380.89473684210526,500.5660377358491,745.2121212121212,547.0384615384615,499.0869565217391,503.0882352941176,345.76190476190476,505.57894736842104,314.18367346938777,135.00218766666666
4343,373.2894736842105,518.9056603773585,744.3484848484849,553.2307692307693,495.1521739130435,490.9117647058824,364.7857142857143,484.10526315789474,330.2040816326531,135.03327983333332
4344,403.2368421052632,500.9433962264151,728.0,539.2115384615385,497.3478260869565,466.29411764705884,369.9047619047619,493.60526315789474,340.0,135.064372
4345,387.0263157894737,498.8301886792453,744.2121212121212,545.2115384615385,468.1304347826087,506.20588235294116,369.2857142857143,514.6315789473684,318.55102040816325,135.09546416666666
4346,381.7894736842105,500.33962264150944,748.469696969697,549.5769230769231,490.80434782608694,478.97058823529414,363.7142857142857,482.42105263157896,336.7142857142857,135.12655633333333
4347,392.5,510.188679245283,764.8939393939394,525.1923076923077,478.9130434782609,462.61764705882354,341.57142857142856,478.13157894736844,327.40816326530614,135.1576485
4348,358.7105263157895,503.6981132075472,766.7575757575758,552.1730769230769,497.5869565217391,468.5,345.76190476190476,478.2894736842105,318.0204081632653,135.18874066666666
4349,407.39473684210526,505.811320754717,740.2727272727273,556.0192307692307,461.8478260869565,481.9117647058824,343.64285714285717,449.1842105263158,323.48979591836735,135.21983283333333
4350,368.86842105263156,483.2641509433962,729.4090909090909,575.0961538461538,490.5652173913044,474.3529411764706,324.76190476190476,420.3157894736842,336.265306122449,135.250925
4351,378.2631578947368,499.64150943396226,735.4090909090909,599.5769230769231,491.9782608695652,449.02941176470586,334.8333333333333,431.1842105263158,342.2448979591837,135.28201716666666
4352,374.55263157894734,480.60377358490564,745.2272727272727,598.5576923076923,487.1521739130435,469.61764705882354,341.2142857142857,471.9736842105263,326.40816326530614,135.31310933333333
4353,378.9736842105263,508.6981132075472,769.469696969697,652.3076923076923,485.5217391304348,448.44117647058823,328.4761904761905,481.2631578947368,328.44897959183675,135.3442015
4354,372.7631578947368,498.1320754716981,743.1363636363636,650.7307692307693,478.95652173913044,491.1764705882353,337.73809523809524,474.0,342.0408163265306,135.37529366666666
4355,366.0,488.8301886792453,748.0909090909091,657.8076923076923,468.69565217391306,480.38235294117646,355.6904761904762,441.9736842105263,356.6326530612245,135.40638583333333
4356,373.1842105263158,481.35849056603774,732.3787878787879,683.1153846153846,469.3695652173913,461.6470588235294,348.6666666666667,461.1842105263158,367.1020408163265,135.437478
4357,366.3421052631579,510.37735849056605,775.969696969697,666.2884615384615,446.7173913043478,446.2647058823529,364.14285714285717,453.7368421052632,358.44897959183675,135.46857016666667
4358,368.60526315789474,496.33962264150944,770.2878787878788,718.2307692307693,477.30434782608694,467.29411764705884,356.42857142857144,471.92105263157896,339.3673469387755,135.49966233333333
4359,381.2105263157895,520.3018867924528,774.9242424242424,725.1538461538462,488.67391304347825,455.44117647058823,348.95238095238096,439.7105263157895,400.8979591836735,135.5307545
4360,358.6842105263158,486.9811320754717,792.8939393939394,742.9807692307693,463.32608695652175,482.6764705882353,325.8095238095238,454.7631578947368,355.0204081632653,135.56184666666667
4361,373.4736842105263,505.188679245283,792.0454545454545,697.4230769230769,435.54347826086956,460.29411764705884,356.8809523809524,510.9736842105263,383.8979591836735,135.59293883333333
4362,356.2631578947368,507.45283018867923,801.9090909090909,718.7115384615385,485.4347826086956,448.5,366.07142857142856,436.86842105263156,390.85714285714283,135.624031
4363,342.63157894736844,474.66037735849056,767.560606060606,802.6923076923077,463.7608695652174,462.1764705882353,361.1190476190476,486.2105263157895,395.2040816326531,135.65512316666667
4364,383.57894736842104,513.6415094339623,819.939393939394,809.0576923076923,442.82608695652175,489.70588235294116,345.6904761904762,460.3421052631579,394.1224489795918,135.68621533333334
4365,357.2894736842105,493.1132075471698,793.2727272727273,780.0384615384615,461.8478260869565,454.8235294117647,360.4761904761905,447.0,392.48979591836735,135.7173075
4366,376.36842105263156,511.9811320754717,790.8636363636364,732.3269230769231,427.6521739130435,445.05882352941177,318.7857142857143,473.1578947368421,431.0816326530612,135.74839966666667
4367,365.2894736842105,512.1320754716982,740.030303030303,730.8269230769231,462.54347826086956,448.88235294117646,331.3333333333333,483.2631578947368,414.1020408163265,135.77949183333334
4368,333.8157894736842,473.62264150943395,813.4848484848485,764.4807692307693,439.6521739130435,436.4117647058824,315.8333333333333,438.3421052631579,394.3265306122449,135.810584
4369,377.63157894736844,474.6792452830189,839.530303030303,828.2692307692307,447.0652173913044,449.88235294117646,353.6666666666667,466.42105263157896,399.59183673469386,135.84167616666667
4370,360.3157894736842,510.811320754717,771.2121212121212,725.5576923076923,447.82608695652175,444.8529411764706,341.76190476190476,448.2105263157895,419.0612244897959,135.87276833333334
4371,364.07894736842104,493.49056603773585,772.060606060606,816.1346153846154,451.4782608695652,482.2352941176471,306.6190476190476,462.6578947368421,404.1224489795918,135.9038605
4372,362.89473684210526,507.0566037735849,755.939393939394,750.5961538461538,450.7173913043478,463.94117647058823,349.9047619047619,468.0,414.61224489795916,135.93495266666667
4373,354.7631578947368,502.0188679245283,788.0454545454545,784.0961538461538,462.9130434782609,447.8529411764706,300.3333333333333,418.86842105263156,417.81632653061223,135.96604483333334
4374,364.07894736842104,471.60377358490564,771.1515151515151,808.9615384615385,435.7608695652174,449.2647058823529,343.35714285714283,466.1842105263158,434.3673469387755,135.997137
4375,356.94736842105266,491.22641509433964,789.3333333333334,810.2692307692307,439.0217391304348,439.94117647058823,338.6666666666667,460.9736842105263,423.9591836734694,136.02822916666668
4376,350.42105263157896,485.4339622641509,802.2424242424242,818.6153846153846,449.5652173913044,427.79411764705884,315.14285714285717,466.36842105263156,414.46938775510205,136.05932133333334
4377,350.13157894736844,458.39622641509436,757.0909090909091,794.7307692307693,425.5217391304348,449.2352941176471,335.64285714285717,415.3157894736842,377.0204081632653,136.0904135
4378,363.2368421052632,497.24528301886795,749.1060606060606,840.4423076923077,453.1304347826087,414.7352941176471,313.73809523809524,397.1842105263158,427.0,136.12150566666668
4379,358.07894736842104,478.0,737.3484848484849,785.1153846153846,457.19565217391306,425.47058823529414,323.23809523809524,415.36842105263156,396.55102040816325,136.15259783333335
4380,378.0,494.77358490566036,777.469696969697,805.6346153846154,417.3478260869565,417.9117647058824,329.7142857142857,454.7631578947368,419.46938775510205,136.18369
4381,368.3157894736842,501.54716981132077,741.3181818181819,829.0961538461538,461.4347826086956,430.52941176470586,315.1190476190476,454.39473684210526,424.55102040816325,136.21478216666668
4382,367.6578947368421,502.9622641509434,778.060606060606,807.3461538461538,435.45652173913044,426.7647058823529,318.1666666666667,430.8421052631579,416.0408163265306,136.24587433333335
4383,328.86842105263156,451.49056603773585,778.0,762.2692307692307,432.32608695652175,431.29411764705884,322.6190476190476,388.7368421052632,397.6734693877551,136.27696650000001
4384,363.7105263157895,504.0943396226415,771.5757575757576,825.6923076923077,453.17391304347825,434.5,335.0952380952381,425.60526315789474,402.6530612244898,136.30805866666668
4385,368.92105263157896,483.33962264150944,765.1818181818181,796.6923076923077,448.2173913043478,415.3235294117647,348.5238095238095,428.63157894736844,429.0612244897959,136.33915083333335
4386,318.4736842105263,477.8679245283019,776.5151515151515,865.4615384615385,449.45652173913044,426.7352941176471,318.3095238095238,431.13157894736844,467.81632653061223,136.37024300000002
4387,363.7631578947368,450.49056603773585,755.5909090909091,823.0192307692307,425.32608695652175,403.7647058823529,330.92857142857144,420.2105263157895,410.48979591836735,136.40133516666666
4388,361.92105263157896,481.33962264150944,777.439393939394,791.3076923076923,476.5652173913044,408.70588235294116,331.04761904761904,400.4736842105263,434.0408163265306,136.43242733333332
4389,357.63157894736844,471.54716981132077,758.939393939394,845.8269230769231,433.2826086956522,453.7352941176471,321.0238095238095,385.5,414.6734693877551,136.4635195
4390,395.7631578947368,466.20754716981133,767.0909090909091,828.2115384615385,445.67391304347825,403.3529411764706,317.95238095238096,439.8157894736842,469.3673469387755,136.49461166666666
4391,396.10526315789474,471.1132075471698,784.5,824.4230769230769,452.9130434782609,437.7352941176471,316.35714285714283,408.44736842105266,443.734693877551,136.52570383333332
4392,353.1842105263158,517.2075471698113,784.6666666666666,845.7884615384615,460.3695652173913,444.1764705882353,322.1190476190476,419.3157894736842,420.0,136.556796
4393,360.36842105263156,489.811320754717,778.6969696969697,848.1730769230769,411.9130434782609,437.4117647058824,303.9047619047619,424.4736842105263,418.85714285714283,136.58788816666666
4394,352.57894736842104,495.3207547169811,743.0,837.6346153846154,461.45652173913044,390.7647058823529,321.8809523809524,388.39473684210526,412.0408163265306,136.61898033333333
4395,334.92105263157896,457.0,767.3787878787879,851.5192307692307,410.82608695652175,407.47058823529414,285.6904761904762,421.0263157894737,416.6326530612245,136.6500725
4396,344.60526315789474,453.75471698113205,732.6363636363636,785.4038461538462,415.67391304347825,441.44117647058823,302.35714285714283,382.3157894736842,416.51020408163265,136.68116466666666
4397,343.4736842105263,466.37735849056605,750.5,812.8461538461538,421.5,450.5,320.4047619047619,436.7894736842105,404.8775510204082,136.71225683333333
4398,369.0,460.6792452830189,766.8030303030303,817.5769230769231,437.45652173913044,410.0,330.3095238095238,410.0,434.3673469387755,136.743349
4399,329.7368421052632,444.47169811320754,723.8181818181819,849.6346153846154,408.82608695652175,418.70588235294116,295.9047619047619,379.2631578947368,424.2857142857143,136.77444116666666
4400,331.2105263157895,460.33962264150944,757.6363636363636,830.8269230769231,430.32608695652175,427.20588235294116,298.2857142857143,414.7105263157895,437.9591836734694,136.80553333333333
4401,349.05263157894734,459.47169811320754,773.0,835.3461538461538,409.3695652173913,421.5882352941176,324.5,375.1578947368421,422.40816326530614,136.8366255
4402,348.2368421052632,461.1320754716981,751.060606060606,814.7307692307693,418.5652173913044,404.97058823529414,315.3095238095238,369.7105263157895,417.7551020408163,136.86771766666666
4403,340.5,464.2641509433962,740.3030303030303,823.2884615384615,435.5652173913044,428.20588235294116,323.0952380952381,382.5,398.53061224489795,136.89880983333333
4404,381.36842105263156,468.0566037735849,739.8030303030303,887.3269230769231,448.5,398.1470588235294,313.8095238095238,387.42105263157896,425.6326530612245,136.929902
4405,351.4736842105263,450.8679245283019,747.3636363636364,858.1730769230769,411.04347826086956,411.47058823529414,316.6666666666667,385.60526315789474,405.0612244897959,136.96099416666667
4406,363.6842105263158,458.3207547169811,750.2121212121212,827.0384615384615,412.4782608695652,398.55882352941177,333.1190476190476,372.7368421052632,426.2448979591837,136.99208633333333
4407,339.42105263157896,473.188679245283,747.939393939394,855.4423076923077,429.60869565217394,412.6764705882353,286.04761904761904,378.8421052631579,427.6734693877551,137.0231785
4408,360.7631578947368,471.1509433962264,773.9848484848485,798.7692307692307,433.60869565217394,408.55882352941177,326.5238095238095,351.4736842105263,438.83673469387753,137.05427066666667
4409,320.05263157894734,447.4339622641509,754.030303030303,806.2307692307693,432.2173913043478,387.52941176470586,303.1904761904762,396.13157894736844,432.18367346938777,137.08536283333333
4410,314.2368421052632,448.6981132075472,760.1363636363636,851.7884615384615,419.2391304347826,396.20588235294116,299.8095238095238,341.7894736842105,416.6530612244898,137.116455
4411,386.05263157894734,507.9811320754717,727.9545454545455,850.1923076923077,412.6304347826087,376.7647058823529,305.6904761904762,372.5,424.8979591836735,137.14754716666667
4412,326.07894736842104,450.35849056603774,689.0454545454545,818.9230769230769,411.6521739130435,448.05882352941177,318.42857142857144,347.7894736842105,446.2857142857143,137.17863933333334
4413,340.4736842105263,465.37735849056605,735.3484848484849,810.1538461538462,400.54347826086956,399.61764705882354,313.9761904761905,347.0263157894737,415.16326530612247,137.2097315
4414,359.42105263157896,420.3207547169811,754.3181818181819,797.6153846153846,461.1521739130435,410.38235294117646,320.4047619047619,362.0,419.3469387755102,137.24082366666667
4415,325.6578947368421,437.54716981132077,766.8939393939394,794.3846153846154,442.4782608695652,402.2352941176471,300.3095238095238,374.3421052631579,380.51020408163265,137.27191583333334
4416,335.3421052631579,452.9433962264151,744.7575757575758,802.7884615384615,440.5,415.55882352941177,292.35714285714283,370.86842105263156,450.6530612244898,137.303008
4417,355.0,448.9622641509434,786.560606060606,873.3269230769231,416.67391304347825,401.2647058823529,308.3095238095238,363.8421052631579,438.14285714285717,137.33410016666667
4418,341.9736842105263,442.8679245283019,778.5454545454545,855.0384615384615,443.2173913043478,411.52941176470586,294.8333333333333,385.2368421052632,420.1224489795918,137.36519233333334
4419,347.6578947368421,448.54716981132077,756.0151515151515,844.25,422.9347826086956,384.05882352941177,314.9761904761905,346.55263157894734,417.85714285714283,137.3962845
4420,356.07894736842104,445.0377358490566,734.8636363636364,804.4038461538462,423.39130434782606,374.7647058823529,289.8809523809524,362.4736842105263,403.46938775510205,137.42737666666667
4421,371.57894736842104,415.35849056603774,733.7727272727273,845.5769230769231,414.4782608695652,377.5,316.64285714285717,386.2631578947368,427.53061224489795,137.45846883333334
4422,338.10526315789474,483.77358490566036,770.2424242424242,861.0,421.45652173913044,388.5882352941176,298.26190476190476,356.86842105263156,413.7755102040816,137.489561
4423,355.0263157894737,447.64150943396226,751.4242424242424,841.25,436.2173913043478,404.61764705882354,316.4047619047619,332.39473684210526,419.734693877551,137.52065316666668
4424,360.2631578947368,437.8301886792453,756.1666666666666,808.5576923076923,409.5,398.55882352941177,298.57142857142856,358.4736842105263,435.81632653061223,137.55174533333334
4425,319.2894736842105,457.62264150943395,722.0454545454545,848.0384615384615,439.5869565217391,391.0,277.6190476190476,337.9736842105263,426.265306122449,137.5828375
4426,366.2631578947368,454.62264150943395,683.939393939394,800.5192307692307,416.32608695652175,386.02941176470586,308.0238095238095,381.07894736842104,422.7551020408163,137.61392966666668
4427,351.39473684210526,456.4339622641509,727.3484848484849,871.8076923076923,399.7173913043478,372.38235294117646,290.0952380952381,397.57894736842104,411.51020408163265,137.64502183333335
4428,317.44736842105266,473.75471698113205,764.7424242424242,801.6730769230769,409.10869565217394,397.0882352941176,290.6190476190476,368.3421052631579,414.2040816326531,137.676114
4429,337.7631578947368,437.54716981132077,742.8636363636364,864.2692307692307,446.0217391304348,385.44117647058823,297.8333333333333,345.2894736842105,410.51020408163265,137.70720616666668
4430,330.1578947368421,470.0943396226415,686.939393939394,812.8461538461538,412.82608695652175,387.61764705882354,286.5238095238095,400.42105263157896,397.2448979591837,137.73829833333335
4431,338.39473684210526,453.2830188679245,683.2121212121212,866.7307692307693,412.95652173913044,389.5882352941176,308.54761904761904,350.4736842105263,406.9183673469388,137.76939050000001
4432,336.63157894736844,471.66037735849056,718.3939393939394,846.5192307692307,402.7173913043478,407.97058823529414,295.3095238095238,363.1578947368421,431.0612244897959,137.80048266666668
4433,336.2894736842105,474.1132075471698,732.9545454545455,823.1346153846154,416.7826086956522,388.2647058823529,310.26190476190476,356.6842105263158,401.16326530612247,137.83157483333335
4434,379.5,477.75471698113205,686.0454545454545,885.8653846153846,391.3478260869565,409.44117647058823,256.8809523809524,349.36842105263156,420.7755102040816,137.86266700000002
4435,300.7105263157895,483.8490566037736,727.1666666666666,815.4807692307693,373.69565217391306,391.47058823529414,333.8095238095238,343.60526315789474,426.18367346938777,137.89375916666668
4436,384.0,433.3207547169811,723.1363636363636,804.9423076923077,403.39130434782606,362.61764705882354,308.92857142857144,328.39473684210526,422.8979591836735,137.92485133333332
4437,322.57894736842104,448.62264150943395,731.6363636363636,828.9807692307693,418.69565217391306,386.0,314.26190476190476,344.44736842105266,405.2857142857143,137.9559435
4438,363.0263157894737,488.54716981132077,668.1363636363636,786.5576923076923,385.7173913043478,417.1764705882353,285.92857142857144,338.92105263157896,394.6938775510204,137.98703566666666
4439,349.89473684210526,469.33962264150944,708.3636363636364,841.5,398.9782608695652,413.5882352941176,287.4761904761905,333.9736842105263,406.38775510204084,138.01812783333332
4440,324.89473684210526,452.6981132075472,687.5909090909091,828.8653846153846,412.95652173913044,413.7352941176471,300.23809523809524,370.10526315789474,403.38775510204084,138.04922
4441,339.3421052631579,451.3207547169811,751.2727272727273,834.8461538461538,396.9347826086956,430.8529411764706,289.7857142857143,321.42105263157896,385.8775510204082,138.08031216666666
4442,356.8421052631579,470.92452830188677,697.7272727272727,848.7115384615385,411.2391304347826,421.7352941176471,291.3809523809524,339.42105263157896,443.7755102040816,138.11140433333333
4443,341.1842105263158,438.24528301886795,707.2878787878788,830.9615384615385,399.7391304347826,399.11764705882354,285.4761904761905,352.55263157894734,412.7755102040816,138.1424965
4444,340.13157894736844,442.3207547169811,693.9242424242424,829.0192307692307,420.1521739130435,392.02941176470586,304.04761904761904,325.3157894736842,427.3061224489796,138.17358866666666
4445,329.1842105263158,445.49056603773585,687.2272727272727,805.8269230769231,392.4782608695652,380.8529411764706,304.0952380952381,346.94736842105266,421.42857142857144,138.20468083333333
4446,324.5263157894737,471.33962264150944,683.1060606060606,844.1730769230769,424.4130434782609,376.97058823529414,273.57142857142856,323.3421052631579,426.42857142857144,138.235773
4447,330.92105263157896,468.92452830188677,725.5,836.0,398.0869565217391,421.44117647058823,288.1190476190476,340.44736842105266,430.3673469387755,138.26686516666666
4448,350.1578947368421,460.47169811320754,696.8787878787879,781.5576923076923,409.9347826086956,350.20588235294116,294.4047619047619,340.44736842105266,369.8979591836735,138.29795733333333
4449,342.57894736842104,467.9433962264151,685.6666666666666,823.1730769230769,389.5,435.52941176470586,286.4761904761905,364.4736842105263,415.6326530612245,138.3290495
4450,329.86842105263156,448.188679245283,658.2424242424242,781.8269230769231,406.0,382.7647058823529,276.85714285714283,316.7894736842105,400.85714285714283,138.36014166666666
4451,354.7368421052632,446.8679245283019,679.6212121212121,823.6153846153846,423.3478260869565,396.97058823529414,290.5952380952381,339.5,436.0204081632653,138.39123383333333
4452,332.13157894736844,504.4339622641509,708.2727272727273,830.3269230769231,397.9782608695652,350.94117647058823,296.9761904761905,347.4736842105263,414.46938775510205,138.422326
4453,322.3157894736842,429.9433962264151,673.8484848484849,809.9807692307693,429.8478260869565,386.52941176470586,287.9761904761905,361.6578947368421,396.51020408163265,138.45341816666667
4454,339.7631578947368,457.64150943396226,672.3181818181819,808.5576923076923,383.5217391304348,381.5,271.57142857142856,321.1842105263158,389.2448979591837,138.48451033333333
4455,328.2894736842105,490.07547169811323,703.2878787878788,808.0769230769231,396.0652173913044,362.1764705882353,298.0952380952381,324.0,392.38775510204084,138.5156025
4456,327.5263157894737,445.7169811320755,648.3484848484849,811.3461538461538,392.54347826086956,390.9117647058824,309.9761904761905,344.6578947368421,394.53061224489795,138.54669466666667
4457,353.10526315789474,464.8301886792453,651.439393939394,813.9038461538462,387.1304347826087,374.3529411764706,300.7142857142857,350.89473684210526,370.42857142857144,138.57778683333333
4458,351.86842105263156,441.58490566037733,688.2575757575758,840.7307692307693,425.2826086956522,356.52941176470586,277.8095238095238,330.1578947368421,409.2857142857143,138.608879
4459,339.4736842105263,471.35849056603774,691.5151515151515,775.4230769230769,402.3695652173913,440.11764705882354,292.8333333333333,315.1578947368421,414.1020408163265,138.63997116666667
4460,335.3157894736842,439.188679245283,656.2727272727273,798.4038461538462,417.1304347826087,394.11764705882354,282.3333333333333,345.0263157894737,408.7959183673469,138.67106333333334
4461,351.6842105263158,445.6792452830189,704.6363636363636,814.5192307692307,395.7826086956522,393.88235294117646,266.64285714285717,314.60526315789474,400.14285714285717,138.7021555
4462,318.6578947368421,480.1132075471698,721.5151515151515,811.9423076923077,366.32608695652175,401.6470588235294,265.9761904761905,336.13157894736844,399.18367346938777,138.73324766666667
4463,326.94736842105266,434.37735849056605,694.1969696969697,806.5576923076923,408.8695652173913,371.3235294117647,272.5238095238095,307.2105263157895,415.51020408163265,138.76433983333334
4464,349.39473684210526,461.79245283018867,671.0454545454545,768.7884615384615,415.67391304347825,329.6470588235294,300.42857142857144,331.10526315789474,411.18367346938777,138.795432
4465,311.13157894736844,453.24528301886795,667.9090909090909,787.2307692307693,389.7826086956522,409.5882352941176,270.9761904761905,323.55263157894734,406.44897959183675,138.82652416666667
4466,341.55263157894734,456.8490566037736,696.3181818181819,810.8461538461538,416.67391304347825,396.52941176470586,273.9047619047619,329.2631578947368,455.9591836734694,138.85761633333334
4467,320.10526315789474,461.33962264150944,647.5151515151515,825.9615384615385,421.5652173913044,374.2647058823529,292.0238095238095,312.0,403.9387755102041,138.8887085
4468,317.60526315789474,451.7358490566038,658.3636363636364,794.7115384615385,400.8695652173913,396.61764705882354,243.61904761904762,316.2105263157895,400.3673469387755,138.91980066666667
4469,327.05263157894734,453.9056603773585,665.6818181818181,818.1923076923077,392.5217391304348,384.0,305.5,334.07894736842104,380.3265306122449,138.95089283333334
4470,332.42105263157896,461.45283018867923,649.5757575757576,786.6923076923077,380.7608695652174,345.05882352941177,265.4047619047619,323.44736842105266,400.9795918367347,138.981985
4471,339.5,469.24528301886795,672.4545454545455,751.3269230769231,409.5652173913044,367.88235294117646,288.23809523809524,333.05263157894734,409.6938775510204,139.01307716666668
4472,333.10526315789474,477.4339622641509,668.0757575757576,786.0769230769231,403.3695652173913,382.05882352941177,279.3809523809524,331.55263157894734,391.6530612244898,139.04416933333334
4473,348.2631578947368,421.50943396226415,670.3181818181819,787.5,393.3478260869565,399.97058823529414,261.04761904761904,345.5,397.7959183673469,139.0752615
4474,340.63157894736844,450.20754716981133,672.8484848484849,776.5384615384615,383.0,370.55882352941177,255.83333333333334,328.5263157894737,415.734693877551,139.10635366666668
4475,321.2631578947368,448.0943396226415,676.3636363636364,757.5961538461538,393.9782608695652,388.47058823529414,254.26190476190476,294.42105263157896,388.1224489795918,139.13744583333335
4476,316.94736842105266,434.0943396226415,657.0757575757576,799.1346153846154,400.2826086956522,369.44117647058823,288.76190476190476,304.0263157894737,350.1020408163265,139.168538
4477,336.2631578947368,426.6981132075472,641.3333333333334,769.2307692307693,393.89130434782606,427.7352941176471,275.26190476190476,303.10526315789474,373.59183673469386,139.19963016666668
4478,331.0,461.188679245283,649.6969696969697,768.8076923076923,392.80434782608694,389.4117647058824,307.5238095238095,332.92105263157896,407.14285714285717,139.23072233333335
4479,295.55263157894734,462.0188679245283,637.7424242424242,723.5,388.4130434782609,384.2647058823529,273.2142857142857,291.92105263157896,403.57142857142856,139.2618145
