,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A2L,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,A02l_A7L,time
4728,994.1304347826087,1139.7567567567567,1137.5,1038.4772727272727,1104.2553191489362,817.5454545454545,457.4,1145.3666666666666,631.3611111111111,818.9032258064516,954.7073170731708,938.7735849056604,146.50259599999998
4729,967.4347826086956,1084.2972972972973,1086.2142857142858,1024.3636363636363,1038.212765957447,852.2045454545455,513.3666666666667,1118.0333333333333,688.0,904.5806451612904,936.1951219512196,975.566037735849,146.53358216666666
4730,927.5652173913044,1061.4054054054054,1116.4285714285713,951.1363636363636,1069.9787234042553,829.4545454545455,542.1,1126.6,667.1944444444445,797.0322580645161,889.439024390244,947.3396226415094,146.56456833333334
4731,1001.4565217391304,1087.2162162162163,1110.5714285714287,989.7727272727273,1047.6170212765958,868.3636363636364,568.6666666666666,1223.9,647.1388888888889,812.0645161290323,972.2682926829268,942.9056603773585,146.5955545
4732,936.7608695652174,1058.945945945946,1102.0714285714287,1043.75,1074.2340425531916,848.2727272727273,468.1666666666667,1223.9666666666667,657.5833333333334,775.0645161290323,965.609756097561,962.7358490566038,146.62654066666667
4733,960.804347826087,1051.3243243243244,1085.482142857143,1039.5,1034.4893617021276,826.9545454545455,508.56666666666666,1115.9333333333334,711.0,823.8064516129032,943.2926829268292,904.9433962264151,146.65752683333332
4734,949.2391304347826,1107.4594594594594,1088.7142857142858,1037.1136363636363,1039.3829787234042,860.5227272727273,535.6666666666666,1172.6333333333334,686.6388888888889,777.1290322580645,914.3658536585366,982.9433962264151,146.688513
4735,968.304347826087,1033.6756756756756,1074.392857142857,971.5227272727273,1127.723404255319,848.5227272727273,517.1333333333333,1079.3,652.1666666666666,820.1612903225806,916.8536585365854,891.2075471698113,146.71949916666665
4736,940.804347826087,1088.5675675675675,1065.7142857142858,1022.3636363636364,1136.0,821.5454545454545,541.3,1150.0666666666666,658.1388888888889,812.741935483871,950.6585365853658,935.0188679245283,146.75048533333333
4737,895.3478260869565,1090.6486486486488,1065.767857142857,1021.3636363636364,1103.7659574468084,790.2727272727273,519.4666666666667,1158.5333333333333,627.7777777777778,861.0,929.6341463414634,902.7924528301887,146.78147149999998
4738,951.4130434782609,1083.5675675675675,1088.1785714285713,1060.4318181818182,1088.404255319149,846.5681818181819,507.8333333333333,1110.7666666666667,611.5555555555555,840.8064516129032,1011.1463414634146,922.7924528301887,146.81245766666666
4739,956.6086956521739,990.918918918919,1113.7142857142858,1024.409090909091,1038.127659574468,872.7954545454545,516.9333333333333,1098.1333333333334,630.3611111111111,753.9677419354839,937.4634146341464,939.8490566037735,146.84344383333334
4740,1011.5,1051.5675675675675,1134.2142857142858,1025.3863636363637,1088.9574468085107,808.5681818181819,512.4666666666667,1127.6333333333334,623.5555555555555,769.1290322580645,898.2926829268292,925.377358490566,146.87443
4741,978.0869565217391,1066.054054054054,1112.2857142857142,1016.6818181818181,1061.468085106383,850.6590909090909,490.9,1148.4,628.5833333333334,764.0645161290323,945.0487804878048,980.811320754717,146.90541616666667
4742,992.4130434782609,1046.7297297297298,1128.482142857143,1052.909090909091,1062.8085106382978,841.0,530.8,1191.7666666666667,668.6388888888889,807.3870967741935,913.6829268292682,961.9811320754717,146.93640233333332
4743,1032.0869565217392,1074.2972972972973,1121.1607142857142,1022.5681818181819,1070.3829787234042,843.1363636363636,513.3666666666667,1101.2333333333333,593.1944444444445,760.258064516129,934.3414634146342,955.1132075471698,146.9673885
4744,1000.0869565217391,1023.4054054054054,1112.3392857142858,1012.1363636363636,1050.7021276595744,860.2272727272727,498.96666666666664,1080.5,606.75,777.3225806451613,888.6585365853658,905.566037735849,146.99837466666665
4745,957.195652173913,1045.3513513513512,1125.6785714285713,1038.0,1044.9148936170213,841.9772727272727,487.4,1148.6,622.5555555555555,793.5806451612904,857.6829268292682,889.4150943396227,147.02936083333333
4746,1029.2826086956522,974.4864864864865,1067.0535714285713,1008.4318181818181,1072.3829787234042,817.0909090909091,527.6,1161.0333333333333,626.6666666666666,763.5483870967741,849.4634146341464,929.5283018867924,147.060347
4747,987.195652173913,953.081081081081,1116.8392857142858,1017.9318181818181,1107.936170212766,852.0454545454545,457.8,1161.0333333333333,674.3888888888889,802.3225806451613,889.5853658536586,913.5094339622641,147.09133316666666
4748,1073.1304347826087,1017.5135135135135,1131.8214285714287,1063.159090909091,1056.723404255319,793.6363636363636,483.2,1159.4333333333334,649.2222222222222,783.0322580645161,893.439024390244,1000.7358490566038,147.12231933333334
4749,996.2826086956521,1029.3513513513512,1048.607142857143,1022.6590909090909,1073.0,808.5681818181819,523.6666666666666,1165.5666666666666,604.7222222222222,776.9032258064516,883.560975609756,902.9245283018868,147.1533055
4750,1011.3913043478261,991.7837837837837,1120.9107142857142,1024.659090909091,995.1914893617021,818.8409090909091,463.0,1099.8333333333333,608.1944444444445,770.7741935483871,871.3658536585366,972.5094339622641,147.18429166666667
4751,1010.0,1013.7297297297297,1083.4642857142858,997.6363636363636,1070.063829787234,833.3409090909091,529.1666666666666,1098.4333333333334,651.5277777777778,804.9354838709677,841.4634146341464,908.433962264151,147.21527783333332
4752,984.2826086956521,943.918918918919,1097.625,954.3181818181819,1038.6382978723404,825.25,538.9333333333333,1166.9333333333334,642.2222222222222,815.9354838709677,905.7317073170732,911.0,147.246264
4753,997.3478260869565,993.0540540540541,1092.4464285714287,994.7954545454545,987.1702127659574,781.9318181818181,548.1666666666666,1158.2333333333333,624.6388888888889,777.9032258064516,872.7560975609756,930.3962264150944,147.27725016666665
4754,1033.9130434782608,1013.081081081081,1072.4464285714287,1038.5681818181818,1069.9574468085107,799.4772727272727,517.1666666666666,1147.0333333333333,636.2222222222222,759.3225806451613,867.0487804878048,891.4150943396227,147.30823633333333
4755,1004.6521739130435,1028.1081081081081,1073.732142857143,1004.9318181818181,1046.531914893617,821.1818181818181,539.5333333333333,1235.0333333333333,617.3888888888889,854.2903225806451,859.7073170731708,869.377358490566,147.3392225
4756,1000.2608695652174,972.2162162162163,1102.8392857142858,994.6590909090909,1045.723404255319,792.6363636363636,542.9333333333333,1113.3,578.5555555555555,786.3548387096774,886.7073170731708,922.1132075471698,147.37020866666666
4757,1071.0652173913043,1002.3783783783783,1084.3392857142858,973.5227272727273,1051.0851063829787,787.0,505.53333333333336,1133.1,581.25,792.4193548387096,839.9512195121952,922.7169811320755,147.40119483333334
4758,1075.0869565217392,1008.5135135135135,1091.767857142857,956.9090909090909,1061.063829787234,739.0227272727273,529.0333333333333,1181.4,623.0833333333334,784.7096774193549,861.6341463414634,896.4905660377359,147.43218099999999
4759,1055.4782608695652,1082.4324324324325,1042.642857142857,972.4772727272727,1048.9574468085107,786.4090909090909,548.2,1261.9666666666667,596.2222222222222,763.0,809.2926829268292,901.2830188679245,147.46316716666666
4760,1008.1304347826087,1062.4054054054054,1058.4107142857142,941.0,1066.1489361702127,766.0,535.8666666666667,1195.6333333333334,581.2777777777778,822.3870967741935,816.0,882.1320754716982,147.49415333333332
4761,1106.195652173913,1033.6216216216217,1123.0892857142858,978.2272727272727,1084.4468085106382,734.0227272727273,531.9666666666667,1180.2,624.3333333333334,766.6129032258065,848.780487804878,877.3962264150944,147.5251395
4762,1076.4347826086957,1026.8648648648648,1100.6964285714287,943.9545454545455,1044.723404255319,741.4090909090909,544.9,1161.9666666666667,594.7777777777778,798.6451612903226,828.0,839.1132075471698,147.55612566666667
4763,1012.5217391304348,1086.054054054054,1087.6785714285713,977.2954545454545,1044.8297872340424,678.9545454545455,471.3,1156.7666666666667,681.8333333333334,762.2258064516129,831.2926829268292,801.5471698113207,147.58711183333332
4764,1039.3260869565217,1081.1081081081081,1076.0357142857142,930.2727272727273,1023.7021276595744,688.0227272727273,518.8,1142.2666666666667,597.2777777777778,805.3870967741935,786.9512195121952,784.3396226415094,147.618098
4765,1036.8695652173913,1038.6486486486488,1094.0892857142858,953.2954545454545,1011.063829787234,721.9318181818181,542.1333333333333,1142.1666666666667,608.3333333333334,799.3225806451613,746.7560975609756,769.7169811320755,147.64908416666665
4766,1052.4565217391305,1022.918918918919,1123.017857142857,1005.4772727272727,983.6595744680851,615.3181818181819,559.4666666666667,1156.6,578.5833333333334,817.4193548387096,730.5853658536586,709.3207547169811,147.68007033333333
4767,1097.5652173913043,1013.5675675675676,1115.6964285714287,971.3636363636364,914.8297872340426,631.5454545454545,531.5666666666667,1274.7,640.1666666666666,784.0645161290323,738.4878048780488,682.2641509433962,147.71105649999998
4768,1077.5434782608695,1046.1351351351352,1132.5714285714287,953.8863636363636,927.5531914893617,591.4318181818181,524.3,1240.9333333333334,648.4444444444445,723.9354838709677,708.1951219512196,636.2452830188679,147.74204266666666
4769,1131.0652173913043,1057.8918918918919,1112.0892857142858,962.6818181818181,903.3191489361702,533.7727272727273,565.9333333333333,1228.8,623.7222222222222,793.0322580645161,682.4634146341464,609.811320754717,147.7730288333333
4770,1127.7608695652175,1055.7567567567567,1102.0535714285713,973.7045454545455,842.2127659574468,512.9090909090909,535.0333333333333,1217.9,602.3333333333334,811.4193548387096,629.8048780487804,586.2452830188679,147.804015
4771,1102.5869565217392,1049.2702702702702,1078.375,933.0681818181819,780.3829787234042,502.1136363636364,521.5,1225.0333333333333,619.4722222222222,763.6129032258065,613.5853658536586,614.9433962264151,147.83500116666667
4772,1139.5217391304348,1111.5945945945946,1097.107142857143,934.5227272727273,756.8510638297872,529.9318181818181,531.3666666666667,1187.6,640.8611111111111,798.741935483871,585.219512195122,538.1509433962265,147.86598733333332
4773,1124.9130434782608,1063.6216216216217,1088.375,952.1136363636364,767.0851063829788,481.34090909090907,548.1333333333333,1354.4,655.0,783.6774193548387,629.2926829268292,524.9245283018868,147.8969735
4774,1163.5869565217392,1107.918918918919,1113.982142857143,991.5454545454545,738.8723404255319,465.20454545454544,526.0333333333333,1203.9666666666667,649.0833333333334,775.1935483870968,568.1463414634146,515.7169811320755,147.92795966666665
4775,1165.8260869565217,1109.081081081081,1154.0535714285713,989.4318181818181,702.9574468085107,448.5681818181818,529.9666666666667,1254.1333333333334,625.6666666666666,794.3548387096774,562.4634146341464,517.9056603773585,147.95894583333333
4776,1111.304347826087,1076.5675675675675,1102.9642857142858,931.5681818181819,687.7021276595744,416.9318181818182,537.1666666666666,1211.4333333333334,636.3888888888889,757.4193548387096,534.5365853658536,500.64150943396226,147.98993199999998
4777,1136.0652173913043,1108.5135135135135,1127.4464285714287,965.3181818181819,649.5106382978723,394.95454545454544,562.5,1283.1666666666667,610.5555555555555,767.3548387096774,507.7317073170732,488.0943396226415,148.02091816666666
4778,1127.3260869565217,1123.8918918918919,1111.357142857143,950.3409090909091,682.7021276595744,420.3636363636364,583.5666666666667,1238.4333333333334,608.2222222222222,714.8064516129032,489.0243902439024,435.9811320754717,148.05190433333334
4779,1097.5869565217392,1110.2162162162163,1135.0892857142858,930.1136363636364,647.0851063829788,379.54545454545456,561.7333333333333,1295.2666666666667,654.4722222222222,724.6129032258065,478.1463414634146,436.0188679245283,148.0828905
4780,1060.4782608695652,1164.0,1123.0,918.3181818181819,617.531914893617,366.54545454545456,532.8,1355.6666666666667,605.3888888888889,762.3225806451613,444.1951219512195,428.79245283018867,148.11387666666667
4781,1072.2826086956522,1107.054054054054,1148.857142857143,957.8181818181819,587.1489361702128,384.5681818181818,572.6333333333333,1225.2,636.6111111111111,757.6774193548387,449.0731707317073,402.0943396226415,148.14486283333332
4782,1087.7826086956522,1162.081081081081,1168.25,920.8409090909091,523.6595744680851,344.3863636363636,506.7,1380.5333333333333,589.8611111111111,747.483870967742,405.219512195122,410.58490566037733,148.175849
4783,1120.3260869565217,1160.7027027027027,1155.017857142857,892.2272727272727,528.8085106382979,354.52272727272725,546.4666666666667,1218.9666666666667,666.6944444444445,702.9354838709677,412.609756097561,403.33962264150944,148.20683516666665
4784,1117.7173913043478,1087.1891891891892,1126.0892857142858,905.5,515.6808510638298,316.95454545454544,537.7,1270.2333333333333,604.1111111111111,728.9032258064516,409.8536585365854,370.0,148.23782133333333
4785,1138.1304347826087,1157.6486486486488,1165.5535714285713,853.0227272727273,518.8723404255319,291.27272727272725,515.0666666666667,1314.8,620.3611111111111,666.1290322580645,405.8292682926829,367.77358490566036,148.26880749999998
4786,1113.8695652173913,1062.2702702702702,1069.8214285714287,881.7954545454545,508.8723404255319,320.8863636363636,501.1666666666667,1247.3333333333333,621.0277777777778,657.6451612903226,396.219512195122,366.0377358490566,148.29979366666666
4787,1064.7608695652175,1165.027027027027,1122.5714285714287,847.1590909090909,459.17021276595744,315.40909090909093,520.9666666666667,1293.5666666666666,664.8055555555555,707.4516129032259,364.5853658536585,366.47169811320754,148.33077983333334
4788,1083.7173913043478,1146.8108108108108,1130.107142857143,898.7954545454545,454.8085106382979,329.6136363636364,498.53333333333336,1283.7666666666667,627.2777777777778,709.2903225806451,343.0487804878049,345.24528301886795,148.361766
4789,1107.4782608695652,1145.0,1091.0357142857142,893.7272727272727,434.29787234042556,296.22727272727275,518.8333333333334,1337.2666666666667,664.5555555555555,661.4516129032259,369.9268292682927,359.24528301886795,148.39275216666667
4790,1069.2173913043478,1070.1891891891892,1131.5535714285713,833.6136363636364,410.97872340425533,315.8636363636364,452.9,1275.6333333333334,586.0,684.6129032258065,346.9268292682927,334.0943396226415,148.42373833333332
4791,1098.695652173913,1091.162162162162,1062.357142857143,857.9545454545455,420.3829787234043,288.65909090909093,519.2,1238.1666666666667,650.6944444444445,707.9032258064516,354.1463414634146,318.9811320754717,148.4547245
4792,1049.5652173913043,1128.7027027027027,1129.3214285714287,868.8863636363636,407.531914893617,298.6818181818182,490.6,1265.4666666666667,614.4722222222222,668.3870967741935,335.1219512195122,313.45283018867923,148.48571066666665
4793,1135.108695652174,1132.5945945945946,1162.982142857143,861.3863636363636,407.4468085106383,297.8181818181818,519.1666666666666,1251.1333333333334,624.75,646.1935483870968,342.390243902439,324.2830188679245,148.51669683333333
4794,1095.3260869565217,1081.3243243243244,1082.8214285714287,873.2045454545455,360.3191489361702,289.47727272727275,530.2333333333333,1269.9,588.2222222222222,666.2903225806451,315.6829268292683,335.2641509433962,148.547683
4795,1088.608695652174,1104.5405405405406,1132.875,894.6590909090909,380.1489361702128,264.27272727272725,518.1,1286.8666666666666,675.8333333333334,620.5806451612904,311.1219512195122,299.9622641509434,148.57866916666666
4796,1039.6304347826087,1173.972972972973,1117.3214285714287,838.2045454545455,376.531914893617,283.29545454545456,538.0333333333333,1284.3333333333333,644.2222222222222,665.0322580645161,323.3658536585366,322.60377358490564,148.60965533333334
4797,1012.0217391304348,1151.2702702702702,1138.0535714285713,826.8409090909091,374.25531914893617,290.29545454545456,521.7,1253.6333333333334,601.4166666666666,620.8064516129032,299.4390243902439,302.1698113207547,148.6406415
4798,1056.0434782608695,1132.2702702702702,1116.607142857143,821.8863636363636,365.48936170212767,290.25,480.3333333333333,1248.4666666666667,628.4444444444445,643.741935483871,307.7560975609756,304.39622641509436,148.67162766666667
4799,1019.7173913043479,1056.2702702702702,1147.9642857142858,859.7045454545455,347.48936170212767,271.8181818181818,494.8,1260.3333333333333,633.0277777777778,616.0645161290323,305.780487804878,289.6981132075472,148.70261383333332
4800,1077.7173913043478,1083.5945945945946,1133.767857142857,882.6818181818181,359.4255319148936,255.4318181818182,525.5666666666667,1209.5333333333333,633.6111111111111,565.2258064516129,319.7560975609756,303.64150943396226,148.7336
4801,1062.0217391304348,1056.5135135135135,1112.107142857143,845.0227272727273,337.40425531914894,244.1818181818182,535.2333333333333,1287.3666666666666,613.5833333333334,583.4516129032259,284.1219512195122,301.3207547169811,148.76458616666665
4802,1091.304347826087,1096.972972972973,1128.8035714285713,801.0909090909091,360.17021276595744,273.3636363636364,484.76666666666665,1268.1666666666667,620.2222222222222,601.3548387096774,312.9756097560976,305.58490566037733,148.79557233333333
4803,1023.9565217391304,1047.6216216216217,1092.0714285714287,850.4318181818181,304.27659574468083,226.8409090909091,510.4,1269.0,612.2777777777778,613.3548387096774,322.9268292682927,302.1698113207547,148.8265585
4804,1100.2826086956522,1036.918918918919,1136.982142857143,768.5227272727273,340.9574468085106,227.29545454545453,513.7333333333333,1308.4333333333334,650.5277777777778,606.9032258064516,280.7073170731707,283.6981132075472,148.85754466666666
4805,1029.3695652173913,1067.8918918918919,1094.0535714285713,834.9318181818181,346.4255319148936,248.72727272727272,512.3,1278.1333333333334,588.3055555555555,593.3225806451613,279.5365853658537,287.8867924528302,148.88853083333333
4806,960.5434782608696,1091.7297297297298,1109.9107142857142,866.7045454545455,327.7659574468085,250.8181818181818,486.46666666666664,1191.8333333333333,649.6666666666666,585.2903225806451,287.1463414634146,288.54716981132077,148.91951699999998
4807,1025.6739130434783,1147.7027027027027,1145.6785714285713,800.5,334.17021276595744,259.02272727272725,485.56666666666666,1298.4333333333334,617.9166666666666,569.6774193548387,323.5121951219512,272.1320754716981,148.95050316666666
4808,1047.7391304347825,1154.5945945945946,1064.3392857142858,785.1818181818181,314.25531914893617,233.75,483.73333333333335,1224.9,581.0,562.3870967741935,279.4390243902439,277.811320754717,148.98148933333331
4809,1019.3695652173913,1112.027027027027,1134.267857142857,785.7954545454545,309.70212765957444,253.02272727272728,461.76666666666665,1227.4666666666667,596.1944444444445,567.741935483871,272.0243902439024,283.9622641509434,149.0124755
4810,1031.5652173913043,1059.3243243243244,1178.3035714285713,722.5,310.1914893617021,258.27272727272725,537.1333333333333,1323.5,664.9166666666666,572.1935483870968,315.8536585365854,306.9622641509434,149.04346166666667
4811,1018.804347826087,1082.6756756756756,1120.2142857142858,788.0454545454545,296.48936170212767,235.3409090909091,507.9,1204.2,595.1666666666666,541.9032258064516,274.8536585365854,298.58490566037733,149.07444783333332
4812,1047.3260869565217,1049.972972972973,1098.125,719.9772727272727,310.6808510638298,240.11363636363637,474.3,1298.3333333333333,608.8055555555555,518.0645161290323,277.0,285.79245283018867,149.105434
4813,1035.7391304347825,1099.6756756756756,1093.3035714285713,726.75,309.9574468085106,250.5,565.3333333333334,1263.5,633.0833333333334,551.4193548387096,314.1219512195122,283.811320754717,149.13642016666665
4814,1013.0217391304348,1052.4864864864865,1084.017857142857,747.9545454545455,305.36170212765956,243.5909090909091,502.8666666666667,1217.2666666666667,642.4166666666666,518.2258064516129,288.3170731707317,280.8867924528302,149.16740633333333
4815,1041.7391304347825,1135.5405405405406,1144.1964285714287,688.6136363636364,295.6808510638298,244.6818181818182,524.7333333333333,1288.7333333333333,598.6666666666666,477.51612903225805,263.6585365853659,265.5660377358491,149.19839249999998
4816,1002.0434782608696,1072.054054054054,1160.25,664.7045454545455,303.0425531914894,249.61363636363637,469.6333333333333,1213.9333333333334,614.6944444444445,487.7096774193548,267.7073170731707,271.5660377358491,149.22937866666666
4817,1003.4782608695652,1105.1351351351352,1111.5892857142858,685.3181818181819,296.72340425531917,241.52272727272728,493.5,1289.2666666666667,596.0555555555555,465.83870967741933,299.7560975609756,268.2641509433962,149.26036483333334
4818,1018.8913043478261,1100.2162162162163,1090.0,679.1136363636364,314.2340425531915,243.77272727272728,490.8,1243.3666666666666,629.6944444444445,443.9032258064516,272.0731707317073,275.45283018867923,149.291351
4819,1057.4565217391305,1114.4594594594594,1096.517857142857,659.7272727272727,272.6595744680851,243.02272727272728,528.1333333333333,1219.1666666666667,645.5277777777778,464.8709677419355,277.0,255.39622641509433,149.32233716666667
4820,1018.5217391304348,1079.3243243243244,1057.232142857143,685.6818181818181,309.9574468085106,249.6590909090909,504.7,1167.7333333333333,623.8611111111111,406.9032258064516,263.0243902439024,254.39622641509433,149.35332333333332
4821,1081.108695652174,1118.5675675675675,1030.2857142857142,608.25,279.2340425531915,249.9318181818182,503.6666666666667,1326.8333333333333,590.4166666666666,367.6774193548387,267.4390243902439,281.20754716981133,149.3843095
4822,1060.391304347826,1105.054054054054,1095.3392857142858,649.2954545454545,279.8510638297872,254.63636363636363,480.73333333333335,1252.6,594.6111111111111,379.64516129032256,270.1707317073171,271.188679245283,149.41529566666665
4823,1044.5217391304348,1096.2162162162163,1099.5714285714287,627.7954545454545,299.0851063829787,232.8409090909091,470.1,1320.6,594.5277777777778,349.9032258064516,269.780487804878,280.64150943396226,149.44628183333333
4824,998.804347826087,1104.8108108108108,1136.6785714285713,581.0,277.82978723404256,248.5681818181818,483.96666666666664,1283.9333333333334,615.1666666666666,370.93548387096774,267.3658536585366,274.22641509433964,149.47726799999998
4825,1006.9130434782609,1145.5945945945946,1109.5714285714287,585.5227272727273,268.1276595744681,233.63636363636363,525.0333333333333,1345.7,578.8333333333334,309.80645161290323,282.2926829268293,286.7169811320755,149.50825416666666
4826,1032.304347826087,1068.837837837838,1127.392857142857,587.3181818181819,268.82978723404256,228.5,496.93333333333334,1294.6333333333334,599.4722222222222,326.9032258064516,247.17073170731706,260.9811320754717,149.53924033333334
4827,1040.4347826086957,1103.8648648648648,1086.142857142857,518.5909090909091,286.5744680851064,230.27272727272728,495.9,1215.5666666666666,614.3055555555555,284.93548387096774,267.7317073170732,261.9622641509434,149.5702265
4828,1019.8260869565217,1121.162162162162,1064.2857142857142,487.72727272727275,276.21276595744683,234.5,502.43333333333334,1315.7,599.8611111111111,295.5806451612903,263.6585365853659,291.20754716981133,149.60121266666667
4829,1042.1521739130435,1123.2432432432433,1080.3214285714287,480.54545454545456,276.9574468085106,234.70454545454547,483.1666666666667,1237.9,572.1111111111111,283.80645161290323,270.8048780487805,254.8490566037736,149.63219883333332
4830,1035.2608695652175,1101.945945945946,1150.25,477.90909090909093,296.29787234042556,257.15909090909093,500.93333333333334,1287.0333333333333,625.7777777777778,276.1290322580645,270.8780487804878,276.58490566037733,149.663185
4831,1092.2173913043478,1139.4864864864865,1065.7857142857142,472.8636363636364,287.1063829787234,228.8409090909091,508.46666666666664,1292.7666666666667,592.75,278.03225806451616,246.17073170731706,251.26415094339623,149.69417116666665
4832,995.7173913043479,1074.7567567567567,1098.4107142857142,432.0,268.1914893617021,236.6818181818182,488.6333333333333,1224.8,618.2222222222222,280.6774193548387,250.21951219512195,277.24528301886795,149.72515733333333
4833,1074.5,1069.3783783783783,1038.9464285714287,415.3636363636364,274.74468085106383,246.4318181818182,480.43333333333334,1231.6333333333334,587.8333333333334,268.35483870967744,269.0731707317073,270.50943396226415,149.7561435
4834,1012.7173913043479,1104.6486486486488,1088.9285714285713,387.29545454545456,258.78723404255317,229.13636363636363,531.8,1214.5,602.0277777777778,293.48387096774195,246.390243902439,256.188679245283,149.78712966666666
4835,972.6304347826087,1143.7837837837837,1076.9107142857142,423.90909090909093,279.5744680851064,220.02272727272728,484.1333333333333,1258.6666666666667,627.5,277.19354838709677,246.17073170731706,268.50943396226415,149.81811583333334
4836,1005.304347826087,1071.5135135135135,1094.1964285714287,395.45454545454544,282.5531914893617,248.77272727272728,518.8333333333334,1254.4,618.8055555555555,296.2258064516129,247.0,268.7358490566038,149.849102
4837,995.804347826087,1111.5135135135135,1081.8392857142858,376.29545454545456,261.5531914893617,247.13636363636363,495.8666666666667,1308.7666666666667,581.1666666666666,269.0,256.2439024390244,266.1320754716981,149.88008816666667
4838,1006.0434782608696,1095.7297297297298,1083.2142857142858,348.45454545454544,266.8936170212766,227.38636363636363,527.8,1285.4333333333334,563.0555555555555,253.48387096774192,264.4634146341463,253.30188679245282,149.91107433333332
4839,1033.5869565217392,1082.6486486486488,1078.517857142857,360.6363636363636,281.3191489361702,259.25,547.8,1226.3666666666666,608.3055555555555,275.0967741935484,260.9024390243902,301.1509433962264,149.9420605
4840,975.2391304347826,1077.8918918918919,1024.75,337.4318181818182,264.1489361702128,225.0681818181818,479.03333333333336,1197.0,596.6111111111111,280.1290322580645,238.26829268292684,261.58490566037733,149.97304666666665
4841,976.7391304347826,1122.5135135135135,1059.0,344.40909090909093,288.531914893617,258.6363636363636,527.2,1319.2,596.5277777777778,262.0967741935484,239.0,287.188679245283,150.00403283333333
4842,995.6521739130435,1133.4864864864865,1066.5,332.20454545454544,283.7659574468085,246.70454545454547,532.2333333333333,1331.4666666666667,551.9444444444445,263.5806451612903,262.5365853658537,258.75471698113205,150.035019
4843,991.0869565217391,1078.4324324324325,1066.732142857143,312.9318181818182,269.3404255319149,233.38636363636363,542.3666666666667,1246.3,528.0555555555555,262.93548387096774,252.7560975609756,279.62264150943395,150.06600516666666
4844,984.195652173913,1053.4324324324325,1016.8392857142857,332.72727272727275,247.29787234042553,226.70454545454547,473.93333333333334,1251.1666666666667,593.4722222222222,270.64516129032256,240.9268292682927,273.3207547169811,150.09699133333334
4845,998.1304347826087,1088.0,1047.8214285714287,323.6818181818182,289.1489361702128,221.72727272727272,488.1333333333333,1230.0666666666666,588.9166666666666,261.93548387096774,247.4390243902439,263.60377358490564,150.1279775
4846,971.195652173913,1123.3783783783783,1063.357142857143,314.8636363636364,267.6808510638298,235.1818181818182,535.7666666666667,1278.4666666666667,569.7222222222222,253.29032258064515,251.90243902439025,263.41509433962267,150.15896366666666
4847,1024.1304347826087,1068.054054054054,1046.1785714285713,327.1818181818182,251.93617021276594,233.70454545454547,542.0333333333333,1289.2666666666667,602.3888888888889,230.38709677419354,229.65853658536585,277.07547169811323,150.18994983333332
4848,941.7608695652174,1095.3243243243244,987.1964285714286,324.79545454545456,255.14893617021278,238.54545454545453,492.4,1244.8666666666666,593.1111111111111,234.09677419354838,258.5365853658537,275.24528301886795,150.220936
4849,995.3478260869565,1085.054054054054,1014.4464285714286,307.3181818181818,266.70212765957444,232.75,508.46666666666664,1238.3666666666666,611.7222222222222,238.19354838709677,238.8780487804878,253.83018867924528,150.25192216666667
4850,947.9347826086956,1105.2162162162163,988.8928571428571,295.34090909090907,280.78723404255317,241.11363636363637,494.3333333333333,1177.3666666666666,612.6111111111111,248.06451612903226,260.1219512195122,288.60377358490564,150.28290833333332
4851,968.4782608695652,1133.4594594594594,1089.0535714285713,311.34090909090907,269.6595744680851,224.97727272727272,519.6333333333333,1230.2,567.0277777777778,237.48387096774192,246.0,275.37735849056605,150.3138945
4852,955.4565217391304,1149.8918918918919,1076.2142857142858,274.40909090909093,262.06382978723406,231.9318181818182,488.0,1228.8,585.6666666666666,262.16129032258067,233.97560975609755,276.1320754716981,150.34488066666665
4853,943.0,1027.5675675675675,996.3571428571429,338.75,282.5531914893617,239.02272727272728,466.0,1230.9,621.5555555555555,236.6451612903226,243.34146341463415,265.1509433962264,150.37586683333333
4854,955.195652173913,1102.5945945945946,1040.5714285714287,307.8181818181818,292.5531914893617,249.72727272727272,460.56666666666666,1184.2333333333333,572.4722222222222,277.83870967741933,259.0243902439024,253.75471698113208,150.40685299999998
4855,924.3913043478261,1146.972972972973,986.0357142857143,320.02272727272725,287.27659574468083,247.8181818181818,517.5666666666667,1171.4333333333334,604.4166666666666,276.9032258064516,259.9268292682927,265.62264150943395,150.43783916666666
4856,935.3478260869565,1095.1351351351352,1011.2857142857143,298.25,257.9148936170213,232.6818181818182,497.4,1167.9333333333334,559.4444444444445,282.1290322580645,244.0487804878049,269.58490566037733,150.4688253333333
4857,928.7173913043479,1093.4054054054054,1064.5892857142858,337.72727272727275,280.21276595744683,252.72727272727272,479.46666666666664,1174.1,562.6944444444445,261.258064516129,242.34146341463415,252.30188679245282,150.4998115
4858,885.2391304347826,1094.6486486486488,1042.3214285714287,324.95454545454544,289.6808510638298,224.13636363636363,477.26666666666665,1160.2666666666667,599.1666666666666,285.83870967741933,265.1219512195122,281.0188679245283,150.53079766666667
4859,951.8695652173913,1024.1351351351352,1040.517857142857,358.15909090909093,294.531914893617,236.13636363636363,503.03333333333336,1161.1666666666667,587.8611111111111,278.51612903225805,258.9024390243902,305.33962264150944,150.56178383333332
