,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A1L,A02l_A2L,A02l_A3L,time
4402,1256.5263157894738,1378.8076923076924,897.275,929.25,663.8857142857142,281.50877192982455,892.8139534883721,1238.25,905.5142857142857,135.566193
4403,1240.157894736842,1366.6923076923076,964.975,984.359375,683.1714285714286,301.0175438596491,885.2790697674419,1239.7,916.9428571428572,135.5969895
4404,1199.6315789473683,1305.3461538461538,936.775,880.546875,640.1142857142858,285.9122807017544,895.6976744186046,1279.675,974.2571428571429,135.62778600000001
4405,1251.3157894736842,1313.5384615384614,1018.05,972.359375,617.4,267.2280701754386,898.6046511627907,1315.925,920.6571428571428,135.6585825
4406,1204.7368421052631,1257.0,961.175,917.640625,675.6,277.56140350877195,882.3488372093024,1268.975,1011.2857142857143,135.689379
4407,1193.3947368421052,1234.2692307692307,1014.65,930.578125,591.4857142857143,296.42105263157896,835.6046511627907,1325.625,917.2571428571429,135.7201755
4408,1245.7105263157894,1319.4615384615386,944.675,923.515625,579.8,296.5438596491228,920.046511627907,1317.675,944.1142857142858,135.750972
4409,1243.2894736842106,1302.6923076923076,933.175,902.578125,568.6285714285714,274.64912280701753,880.7674418604652,1325.275,911.9142857142857,135.7817685
4410,1201.9473684210527,1316.5,980.6,938.53125,592.2857142857143,266.4561403508772,827.6279069767442,1316.025,947.0,135.812565
4411,1235.4473684210527,1326.3461538461538,975.375,901.796875,603.2857142857143,295.3157894736842,898.953488372093,1317.05,894.6857142857143,135.84336150000001
4412,1191.1315789473683,1329.6538461538462,987.65,923.171875,641.4571428571429,253.91228070175438,908.3488372093024,1261.85,919.4571428571429,135.874158
4413,1195.342105263158,1338.3076923076924,966.0,931.984375,593.1428571428571,278.0701754385965,835.6976744186046,1295.15,909.5714285714286,135.9049545
4414,1208.4473684210527,1259.3846153846155,967.15,884.0625,552.2285714285714,259.859649122807,875.7209302325581,1258.6,843.6571428571428,135.935751
4415,1204.2631578947369,1248.1153846153845,1042.2,904.203125,580.6571428571428,264.03508771929825,909.1162790697674,1226.975,925.6,135.9665475
4416,1179.157894736842,1378.6538461538462,952.925,930.578125,598.1142857142858,275.6842105263158,879.7441860465116,1294.7,938.2,135.997344
4417,1198.2368421052631,1283.3461538461538,1000.825,884.34375,605.6571428571428,286.0175438596491,909.4418604651163,1239.875,955.4571428571429,136.0281405
4418,1168.4473684210527,1281.576923076923,980.6,848.578125,606.0285714285715,273.36842105263156,898.1162790697674,1355.975,914.4285714285714,136.05893700000001
4419,1248.078947368421,1305.6923076923076,1005.325,874.1875,598.8857142857142,286.35087719298247,923.7441860465116,1291.375,881.9428571428572,136.0897335
4420,1144.2631578947369,1268.7692307692307,1043.45,866.515625,613.0,283.0701754385965,909.3488372093024,1248.75,912.7142857142857,136.12053
4421,1171.7894736842106,1318.2692307692307,985.675,871.078125,590.2857142857143,271.7719298245614,864.1162790697674,1236.175,896.1714285714286,136.1513265
4422,1172.2631578947369,1228.923076923077,994.6,872.671875,615.4857142857143,276.7368421052632,858.0930232558139,1230.825,936.7428571428571,136.182123
4423,1101.078947368421,1264.0,986.825,878.90625,642.4857142857143,274.42105263157896,876.7906976744187,1154.8,897.5714285714286,136.2129195
4424,1125.3684210526317,1255.1923076923076,980.75,916.734375,630.5428571428571,285.4035087719298,837.9069767441861,1215.7,906.9714285714285,136.243716
4425,1141.4736842105262,1257.1538461538462,1019.1,847.109375,630.8571428571429,270.4035087719298,899.0232558139535,1171.25,890.0285714285715,136.27451250000001
4426,1098.8684210526317,1294.5,994.75,841.609375,604.8,266.7719298245614,892.9767441860465,1195.05,924.4571428571429,136.305309
4427,1157.8157894736842,1245.9615384615386,950.25,879.3125,597.5714285714286,277.4035087719298,814.2790697674419,1191.975,884.7142857142857,136.3361055
4428,1193.5,1238.8461538461538,1004.425,874.265625,601.6,266.280701754386,903.1860465116279,1193.575,896.4571428571429,136.366902
4429,1188.8157894736842,1226.8461538461538,989.1,818.390625,585.3714285714286,261.5964912280702,865.5813953488372,1211.2,891.4857142857143,136.39769850000002
4430,1194.078947368421,1308.1923076923076,980.4,814.984375,574.7142857142857,263.8421052631579,868.6279069767442,1182.85,962.8571428571429,136.428495
4431,1119.3157894736842,1274.2692307692307,1000.7,871.484375,626.1142857142858,277.64912280701753,837.5581395348837,1211.0,950.4571428571429,136.4592915
4432,1143.842105263158,1275.9615384615386,967.875,831.03125,592.1142857142858,296.7719298245614,826.0232558139535,1217.55,875.0285714285715,136.49008800000001
4433,1153.342105263158,1281.5,903.075,847.625,633.8857142857142,297.94736842105266,860.6976744186046,1201.1,939.9142857142857,136.5208845
4434,1180.3684210526317,1275.5,983.15,842.6875,643.3142857142857,322.719298245614,835.2558139534884,1234.05,926.7428571428571,136.551681
4435,1197.5263157894738,1281.076923076923,984.125,814.546875,614.0571428571428,357.7719298245614,815.4186046511628,1132.275,892.0,136.5824775
4436,1162.0526315789473,1252.923076923077,996.325,827.265625,633.6571428571428,373.3859649122807,867.953488372093,1221.825,919.8,136.61327400000002
4437,1137.8947368421052,1177.8076923076924,958.7,835.4375,655.4857142857143,404.2105263157895,836.5581395348837,1186.8,957.4285714285714,136.6440705
4438,1173.7105263157894,1225.3846153846155,920.55,829.0625,641.5714285714286,420.4736842105263,817.5348837209302,1135.95,880.7142857142857,136.674867
4439,1157.2631578947369,1235.8461538461538,920.625,812.171875,659.6285714285714,446.2456140350877,813.9767441860465,1124.45,895.4285714285714,136.7056635
4440,1117.921052631579,1296.9615384615386,944.025,777.65625,668.0857142857143,472.64912280701753,875.7441860465116,1133.75,895.4285714285714,136.73646
4441,1116.7368421052631,1227.8846153846155,993.4,826.015625,741.7714285714286,498.94736842105266,880.1627906976744,1196.825,795.4,136.7672565
4442,1140.7631578947369,1206.8846153846155,915.225,778.328125,729.7142857142857,593.9824561403509,871.7906976744187,1221.525,902.1428571428571,136.798053
4443,1177.921052631579,1264.3076923076924,941.85,809.109375,790.4,580.0175438596491,823.2093023255813,1114.55,842.2,136.82884950000002
4444,1112.842105263158,1220.8461538461538,941.7,792.859375,784.3428571428572,610.9824561403509,822.6511627906976,1109.625,874.3142857142857,136.859646
4445,1145.0526315789473,1225.3846153846155,975.575,827.078125,722.8571428571429,649.8421052631579,804.6046511627907,1189.7,812.2571428571429,136.8904425
4446,1151.2368421052631,1205.1153846153845,924.725,785.796875,699.7428571428571,618.9824561403509,819.7906976744187,1139.025,901.8857142857142,136.921239
4447,1091.578947368421,1224.576923076923,967.275,768.09375,731.4,641.4912280701755,875.5348837209302,1169.875,863.7428571428571,136.9520355
4448,1194.657894736842,1279.0384615384614,898.9,755.515625,663.5428571428571,700.561403508772,859.953488372093,1120.825,832.1428571428571,136.982832
4449,1131.078947368421,1279.076923076923,939.925,758.59375,665.1142857142858,705.1929824561404,897.953488372093,1204.375,877.0285714285715,137.0136285
4450,1199.9473684210527,1267.1538461538462,951.9,749.21875,631.3428571428572,677.1578947368421,846.0232558139535,1166.4,834.2,137.04442500000002
4451,1107.1842105263158,1173.1153846153845,898.475,689.8125,644.0857142857143,688.3508771929825,883.3255813953489,1198.625,880.2,137.0752215
4452,1144.4473684210527,1315.3461538461538,906.15,685.59375,605.2857142857143,698.4736842105264,893.3488372093024,1157.125,807.8,137.106018
4453,1136.421052631579,1236.1153846153845,916.175,660.390625,522.2571428571429,785.4912280701755,906.6976744186046,1216.525,841.8,137.1368145
4454,1191.0,1267.3461538461538,949.725,659.875,498.2857142857143,731.7543859649123,821.1395348837209,1159.775,856.3428571428572,137.167611
4455,1194.1052631578948,1290.6153846153845,927.575,601.546875,525.1714285714286,755.0877192982456,855.0930232558139,1121.825,849.9142857142857,137.1984075
4456,1157.3684210526317,1206.5,896.225,584.9375,489.34285714285716,789.2982456140351,880.8837209302326,1186.125,865.8571428571429,137.229204
4457,1229.8157894736842,1232.076923076923,910.85,552.5,449.8,736.0701754385965,859.3255813953489,1209.525,904.3142857142857,137.26000050000002
4458,1193.0526315789473,1315.6923076923076,967.975,522.3125,393.3142857142857,810.2105263157895,907.2093023255813,1132.125,870.6,137.290797
4459,1179.078947368421,1278.1923076923076,876.225,481.34375,442.57142857142856,804.2456140350877,963.2790697674419,1164.75,881.4857142857143,137.3215935
4460,1147.3157894736842,1273.6538461538462,925.65,493.53125,378.0857142857143,797.9649122807018,859.3023255813954,1229.6,825.4857142857143,137.35239
4461,1178.8157894736842,1232.3076923076924,915.25,487.609375,372.51428571428573,834.7368421052631,907.1162790697674,1149.8,923.4857142857143,137.3831865
4462,1136.8157894736842,1220.1153846153845,894.725,459.6875,386.1714285714286,838.8947368421053,847.2558139534884,1179.175,826.9142857142857,137.413983
4463,1075.8157894736842,1199.3461538461538,898.725,421.53125,349.37142857142857,816.8421052631579,859.2325581395348,1188.625,886.7714285714286,137.4447795
4464,1146.2105263157894,1231.7692307692307,898.475,467.03125,335.8285714285714,844.9649122807018,872.3023255813954,1108.0,857.3428571428572,137.47557600000002
4465,1135.657894736842,1254.8461538461538,867.4,430.515625,340.85714285714283,819.561403508772,908.0232558139535,1149.225,925.9714285714285,137.5063725
4466,1113.9736842105262,1192.3846153846155,900.65,414.328125,326.9714285714286,870.0,847.6046511627907,1223.85,856.4571428571429,137.537169
4467,1132.7368421052631,1245.0,923.1,401.75,333.7142857142857,876.4912280701755,855.3488372093024,1150.925,864.4857142857143,137.5679655
4468,1108.3157894736842,1235.0384615384614,863.625,395.5,324.3142857142857,850.2456140350877,853.7441860465116,1207.075,837.1428571428571,137.598762
4469,1103.342105263158,1192.6923076923076,857.975,376.9375,269.6,940.4561403508771,938.3023255813954,1188.325,759.4,137.6295585
4470,1045.1052631578948,1139.8461538461538,877.3,407.015625,289.6,928.2280701754386,827.4186046511628,1188.475,852.5714285714286,137.660355
4471,1151.1842105263158,1168.4615384615386,846.825,358.890625,322.14285714285717,918.8421052631579,835.3255813953489,1240.075,835.8571428571429,137.69115150000002
4472,1150.2631578947369,1223.076923076923,857.775,331.046875,273.6857142857143,905.8771929824561,828.7906976744187,1159.075,854.0285714285715,137.721948
4473,1157.157894736842,1235.1538461538462,851.1,356.4375,289.37142857142857,921.7368421052631,874.7209302325581,1165.375,890.2857142857143,137.7527445
4474,1134.7631578947369,1170.4615384615386,834.475,347.0,269.6857142857143,974.5263157894736,854.2325581395348,1186.8,817.8571428571429,137.783541
4475,1160.078947368421,1237.576923076923,914.95,355.921875,262.22857142857146,967.280701754386,871.6744186046511,1173.375,828.2,137.8143375
4476,1144.8157894736842,1138.076923076923,856.2,314.703125,252.11428571428573,983.140350877193,809.2325581395348,1137.975,843.1714285714286,137.845134
4477,1101.842105263158,1190.076923076923,815.475,320.5625,257.42857142857144,1008.9473684210526,914.1395348837209,1181.775,804.6571428571428,137.8759305
4478,1044.078947368421,1168.9615384615386,812.3,334.4375,251.37142857142857,973.8070175438596,853.1162790697674,1145.175,885.3428571428572,137.90672700000002
4479,1137.0263157894738,1292.923076923077,857.775,310.671875,268.22857142857146,988.140350877193,874.9069767441861,1195.475,856.4857142857143,137.9375235
4480,1076.2894736842106,1237.576923076923,815.8,310.078125,242.02857142857144,1062.2456140350878,867.5581395348837,1246.6,882.4857142857143,137.96832
4481,1027.6315789473683,1228.6538461538462,821.525,299.109375,251.82857142857142,1018.9122807017544,850.953488372093,1202.025,919.8571428571429,137.9991165
4482,1069.657894736842,1194.9615384615386,820.75,315.703125,230.28571428571428,1010.8421052631579,893.3720930232558,1108.625,925.4,138.029913
4483,1066.4736842105262,1182.1153846153845,831.35,293.25,256.48571428571427,1036.5964912280701,856.0232558139535,1227.225,866.2,138.0607095
4484,1101.2368421052631,1187.7692307692307,804.15,301.15625,266.85714285714283,1085.3684210526317,886.4186046511628,1155.675,876.9428571428572,138.091506
4485,1056.7631578947369,1206.576923076923,782.85,310.328125,230.68571428571428,1080.9298245614036,875.2093023255813,1213.575,875.9428571428572,138.12230250000002
4486,1054.1315789473683,1118.423076923077,819.525,272.671875,234.6,1137.859649122807,911.8604651162791,1203.425,899.3428571428572,138.153099
4487,1033.842105263158,1159.4615384615386,803.9,306.484375,239.37142857142857,1094.2631578947369,946.1627906976744,1133.875,877.9714285714285,138.1838955
4488,1066.342105263158,1250.2307692307693,753.7,297.890625,267.54285714285714,1097.2280701754387,904.1162790697674,1137.6,878.0285714285715,138.214692
4489,1102.8684210526317,1194.3461538461538,725.75,299.09375,255.05714285714285,1101.877192982456,891.6511627906976,1143.6,852.5142857142857,138.2454885
4490,1080.342105263158,1174.576923076923,796.0,309.75,255.17142857142858,1070.7719298245613,915.0930232558139,1127.55,892.8285714285714,138.276285
4491,1085.578947368421,1186.6153846153845,738.1,261.28125,238.62857142857143,1143.6140350877192,910.8372093023256,1174.675,880.5142857142857,138.3070815
4492,1084.2105263157894,1128.3076923076924,741.5,297.9375,244.28571428571428,1112.0,877.4883720930233,1096.775,857.8285714285714,138.33787800000002
4493,1030.3684210526317,1209.1538461538462,746.55,278.0,265.0285714285714,1157.701754385965,901.9302325581396,1103.525,838.3714285714286,138.3686745
4494,1112.5263157894738,1212.0384615384614,691.35,277.6875,260.0,1143.122807017544,919.3255813953489,1128.2,884.1714285714286,138.399471
4495,1088.578947368421,1069.3461538461538,667.2,278.0625,232.71428571428572,1174.6842105263158,887.3255813953489,1097.025,878.0,138.4302675
4496,1102.657894736842,1143.3461538461538,679.025,269.59375,295.65714285714284,1166.6315789473683,863.046511627907,1165.725,858.0571428571428,138.461064
4497,999.0,1120.6923076923076,663.9,287.9375,272.62857142857143,1203.2105263157894,870.5116279069767,1113.075,837.4,138.4918605
4498,1161.1842105263158,1174.076923076923,546.675,285.625,285.0,1211.7368421052631,883.5813953488372,1166.95,860.6,138.522657
4499,1113.7105263157894,1172.6923076923076,547.375,274.71875,304.25714285714287,1186.2280701754387,905.6511627906976,1152.075,853.0,138.55345350000002
4500,1138.7631578947369,1196.5,552.375,274.625,339.2,1205.561403508772,885.8837209302326,1085.35,813.2857142857143,138.58425
4501,1111.421052631579,1253.6923076923076,491.1,296.359375,328.34285714285716,1189.6491228070176,884.3255813953489,1151.9,828.9714285714285,138.6150465
4502,1055.2631578947369,1163.1153846153845,492.725,261.6875,366.9142857142857,1195.017543859649,877.1395348837209,1083.8,903.9714285714285,138.645843
4503,1037.421052631579,1121.1153846153845,436.825,277.546875,398.25714285714287,1190.0350877192982,887.0232558139535,1051.375,841.0571428571428,138.6766395
4504,1068.2631578947369,1091.2307692307693,442.5,262.046875,414.3142857142857,1246.701754385965,845.9069767441861,1080.875,831.3142857142857,138.707436
4505,1054.7368421052631,1158.9615384615386,431.325,261.703125,413.25714285714287,1206.3157894736842,892.2558139534884,1057.025,783.3714285714286,138.7382325
4506,1030.2368421052631,1077.5384615384614,416.825,278.171875,450.0571428571429,1169.140350877193,916.953488372093,1044.425,796.6857142857143,138.76902900000002
4507,1043.1315789473683,1136.2692307692307,398.975,272.296875,472.34285714285716,1190.5438596491229,916.1860465116279,1107.8,827.9428571428572,138.7998255
4508,1020.078947368421,1097.8076923076924,404.975,258.953125,456.1142857142857,1261.3684210526317,906.0,1086.825,810.0285714285715,138.830622
4509,1042.5263157894738,1176.0384615384614,361.95,263.375,477.1142857142857,1201.157894736842,861.2093023255813,1107.725,806.6,138.8614185
4510,1057.3684210526317,1135.2307692307693,356.875,266.203125,536.6,1247.3684210526317,854.3488372093024,1061.3,843.0857142857143,138.892215
4511,1060.2105263157894,1168.923076923077,358.8,269.203125,562.1714285714286,1227.280701754386,854.6511627906976,1084.225,822.2285714285714,138.9230115
4512,1011.078947368421,1084.9615384615386,378.75,247.390625,555.3142857142857,1232.122807017544,818.3720930232558,1058.725,814.1142857142858,138.953808
4513,1028.7631578947369,1083.8076923076924,336.8,272.03125,579.1428571428571,1264.6666666666667,877.9767441860465,1045.9,806.7142857142857,138.98460450000002
4514,1061.9736842105262,1078.3846153846155,352.45,266.3125,631.3714285714286,1287.7368421052631,896.6046511627907,1080.1,782.8,139.015401
4515,1003.2368421052631,1004.9230769230769,328.1,272.625,615.5714285714286,1233.298245614035,887.0,1030.0,782.8857142857142,139.0461975
4516,1021.3421052631579,1019.4615384615385,331.5,268.90625,647.4571428571429,1251.0526315789473,905.2325581395348,1021.05,772.2285714285714,139.076994
4517,1066.8157894736842,1045.0384615384614,323.575,277.8125,655.4,1300.8070175438597,862.4651162790698,1010.25,795.9714285714285,139.1077905
4518,967.1052631578947,995.0769230769231,304.55,248.0,735.5142857142857,1260.9649122807018,895.5813953488372,997.975,735.9714285714285,139.138587
4519,1016.8947368421053,919.8076923076923,319.65,283.234375,720.7714285714286,1319.877192982456,840.6279069767442,1079.125,731.3428571428572,139.1693835
4520,1017.6315789473684,900.3461538461538,304.775,267.828125,712.9142857142857,1240.1754385964912,868.4418604651163,1024.625,728.4571428571429,139.20018000000002
4521,1020.5263157894736,931.6153846153846,292.3,302.265625,772.1428571428571,1312.438596491228,836.8372093023256,982.375,700.7142857142857,139.2309765
4522,1017.5263157894736,850.8076923076923,309.875,272.40625,775.9142857142857,1279.4912280701753,862.4418604651163,1061.8,726.7428571428571,139.261773
4523,976.8684210526316,845.3846153846154,303.225,313.171875,748.4,1338.2280701754387,837.9767441860465,1017.575,635.4,139.2925695
4524,1020.3421052631579,781.5,290.075,310.203125,766.0857142857143,1335.7543859649122,899.5348837209302,992.9,667.7428571428571,139.323366
4525,968.078947368421,805.3461538461538,273.6,324.515625,824.4571428571429,1259.1754385964912,837.2325581395348,1034.45,603.2571428571429,139.3541625
4526,945.2631578947369,708.6538461538462,308.325,343.859375,791.0857142857143,1388.701754385965,903.1162790697674,1019.65,580.8571428571429,139.384959
4527,958.1842105263158,650.6538461538462,264.95,347.140625,830.4857142857143,1303.1754385964912,851.3255813953489,948.7,492.8,139.41575550000002
4528,1004.4736842105264,638.0,286.925,335.75,900.8,1284.0877192982457,854.8604651162791,987.05,511.85714285714283,139.446552
4529,980.421052631579,634.0,293.975,384.125,884.9142857142857,1286.3508771929824,820.3488372093024,1017.025,490.25714285714287,139.4773485
4530,909.7894736842105,647.9615384615385,281.475,416.859375,848.0571428571428,1270.719298245614,836.7441860465116,986.125,498.0285714285714,139.508145
4531,951.5263157894736,598.6923076923077,277.725,439.359375,929.1428571428571,1276.7368421052631,833.5581395348837,1038.4,465.45714285714286,139.5389415
4532,910.7368421052631,575.0384615384615,266.0,468.875,899.0571428571428,1280.8947368421052,826.4186046511628,1031.025,426.37142857142857,139.569738
4533,933.8157894736842,562.7307692307693,263.8,438.96875,964.2285714285714,1318.438596491228,819.3953488372093,1026.05,452.37142857142857,139.6005345
4534,978.1578947368421,547.4615384615385,267.075,461.34375,939.6857142857143,1289.8070175438597,861.3720930232558,954.475,385.8857142857143,139.63133100000002
4535,948.6052631578947,517.2307692307693,283.4,518.703125,882.0,1281.3157894736842,832.2558139534884,975.85,417.1142857142857,139.6621275
4536,913.7368421052631,527.6923076923077,263.55,506.734375,951.6285714285714,1278.701754385965,834.2790697674419,1017.2,353.74285714285713,139.692924
4537,965.2894736842105,456.3076923076923,274.975,537.9375,961.7714285714286,1306.0526315789473,853.8372093023256,982.375,356.2857142857143,139.7237205
4538,938.3684210526316,460.1923076923077,256.25,547.53125,993.9714285714285,1350.6491228070176,892.7674418604652,1014.075,330.0857142857143,139.754517
4539,898.7105263157895,458.03846153846155,250.275,595.203125,1045.0857142857142,1243.0877192982457,827.1162790697674,1008.925,344.2,139.7853135
4540,933.4473684210526,418.0,299.85,558.5,947.0285714285715,1222.0350877192982,796.8604651162791,985.425,338.54285714285714,139.81611
4541,923.1842105263158,405.2307692307692,272.85,625.359375,1023.6,1316.3859649122808,863.2558139534884,1005.625,314.8285714285714,139.84690650000002
4542,848.3157894736842,403.5,260.35,609.734375,1053.8,1327.157894736842,879.0697674418604,990.3,319.62857142857143,139.877703
4543,902.3947368421053,384.0769230769231,284.675,645.375,979.9142857142857,1276.7543859649122,853.6511627906976,935.925,318.14285714285717,139.9084995
4544,855.4736842105264,363.46153846153845,273.575,683.484375,995.2285714285714,1334.7719298245613,889.3953488372093,964.675,322.9142857142857,139.939296
4545,899.6315789473684,402.2307692307692,266.525,691.796875,1051.3714285714286,1269.280701754386,795.7441860465116,967.25,291.57142857142856,139.9700925
4546,840.5,330.6923076923077,288.4,743.390625,1038.7714285714285,1372.578947368421,777.7209302325581,858.7,311.45714285714286,140.000889
4547,902.3947368421053,340.11538461538464,260.325,748.953125,974.1142857142858,1308.8245614035088,798.3023255813954,900.825,302.0857142857143,140.0316855
4548,826.921052631579,335.46153846153845,264.575,760.875,1032.4285714285713,1342.6315789473683,825.8139534883721,848.45,290.14285714285717,140.06248200000002
4549,879.578947368421,331.11538461538464,292.8,774.6875,1031.2285714285715,1349.6666666666667,760.1627906976744,810.525,262.9714285714286,140.0932785
4550,793.921052631579,366.7307692307692,258.175,862.234375,1115.3142857142857,1308.7543859649122,835.6279069767442,874.2,287.2857142857143,140.124075
4551,787.3421052631579,297.46153846153845,249.575,808.21875,1059.3428571428572,1312.8947368421052,782.3488372093024,768.1,281.54285714285714,140.1548715
4552,794.2105263157895,326.38461538461536,284.725,851.25,1032.857142857143,1324.6140350877192,783.5813953488372,816.8,248.71428571428572,140.185668
4553,760.2894736842105,311.1923076923077,296.75,855.234375,1073.142857142857,1281.3333333333333,776.9767441860465,748.075,271.14285714285717,140.2164645
4554,736.0263157894736,318.0,278.45,907.453125,1090.9142857142858,1283.421052631579,733.1860465116279,691.25,245.97142857142856,140.247261
4555,719.5263157894736,342.3076923076923,285.325,959.71875,1057.942857142857,1278.9298245614036,802.046511627907,671.525,249.8,140.27805750000002
4556,687.2105263157895,300.61538461538464,253.175,980.703125,1037.6285714285714,1340.842105263158,724.3953488372093,606.0,255.25714285714287,140.308854
4557,641.7105263157895,296.1923076923077,267.85,945.484375,1045.6571428571428,1224.5087719298247,726.6279069767442,650.85,257.74285714285713,140.3396505
4558,601.9736842105264,278.5,295.425,1006.625,1011.7428571428571,1320.4561403508771,728.4883720930233,592.975,251.74285714285713,140.370447
4559,588.9473684210526,263.0,287.075,1032.359375,1082.7714285714285,1275.6666666666667,721.0697674418604,540.1,267.65714285714284,140.4012435
4560,561.7105263157895,287.88461538461536,333.7,1002.78125,1071.7428571428572,1253.2456140350878,755.9069767441861,549.75,240.45714285714286,140.43204
4561,546.0,284.1923076923077,345.7,1009.78125,1048.7142857142858,1288.4736842105262,758.8604651162791,525.25,248.4,140.4628365
4562,558.6578947368421,298.11538461538464,340.25,1023.203125,1049.6571428571428,1254.7894736842106,720.6511627906976,510.15,243.74285714285713,140.49363300000002
4563,490.4736842105263,295.0,351.05,1065.203125,1016.4285714285714,1198.6315789473683,729.9069767441861,437.075,236.22857142857143,140.5244295
4564,459.8157894736842,294.4230769230769,367.95,1110.625,1056.142857142857,1222.5087719298247,705.1162790697674,449.6,255.57142857142858,140.555226
4565,500.10526315789474,266.3076923076923,442.5,1136.359375,1029.6285714285714,1261.6491228070176,695.3953488372093,472.25,267.74285714285713,140.5860225
4566,443.0263157894737,268.0,450.325,1127.0625,967.0,1246.701754385965,673.1162790697674,380.525,250.65714285714284,140.616819
4567,432.89473684210526,271.3076923076923,488.325,1239.296875,1125.6857142857143,1265.9473684210527,692.6279069767442,405.675,250.94285714285715,140.6476155
4568,403.2368421052632,279.53846153846155,484.9,1201.609375,1081.057142857143,1211.0877192982457,662.6976744186046,412.9,249.42857142857142,140.678412
4569,410.5,285.38461538461536,499.525,1162.046875,1080.2571428571428,1291.9473684210527,688.9302325581396,364.6,247.4857142857143,140.70920850000002
4570,376.2105263157895,288.0769230769231,524.85,1174.3125,1096.142857142857,1319.8070175438597,661.5581395348837,389.2,253.6,140.740005
4571,382.42105263157896,272.5,578.45,1244.125,994.5714285714286,1289.6842105263158,670.3023255813954,380.075,251.0857142857143,140.7708015
4572,401.57894736842104,246.84615384615384,617.15,1187.859375,1017.2285714285714,1209.982456140351,612.3255813953489,312.925,244.4,140.801598
4573,359.63157894736844,284.38461538461536,634.875,1179.40625,1077.3428571428572,1307.719298245614,648.3953488372093,362.775,253.05714285714285,140.8323945
4574,337.94736842105266,281.2307692307692,675.7,1237.390625,1045.6857142857143,1288.578947368421,621.0930232558139,331.975,233.8,140.863191
4575,324.42105263157896,274.8076923076923,714.8,1229.171875,1010.2571428571429,1280.9298245614036,663.9302325581396,324.0,239.8,140.8939875
4576,372.4736842105263,297.03846153846155,739.5,1280.09375,1020.1714285714286,1257.8947368421052,649.2093023255813,363.9,254.94285714285715,140.92478400000002
4577,341.1842105263158,288.53846153846155,808.85,1250.28125,1066.857142857143,1276.8947368421052,595.953488372093,322.1,246.28571428571428,140.9555805
4578,319.7368421052632,258.88461538461536,822.5,1253.328125,1001.0571428571428,1245.3684210526317,570.5813953488372,315.05,249.2,140.986377
4579,311.8421052631579,286.1923076923077,831.225,1259.578125,1048.2285714285715,1267.9649122807018,602.1627906976744,273.0,221.02857142857144,141.0171735
4580,299.92105263157896,291.4230769230769,840.625,1320.640625,998.3714285714286,1287.5964912280701,557.0930232558139,285.45,257.8857142857143,141.04797
4581,303.55263157894734,298.7307692307692,863.625,1310.03125,1074.057142857143,1238.982456140351,556.8139534883721,289.6,226.37142857142857,141.0787665
4582,300.8157894736842,260.38461538461536,863.25,1315.28125,1077.9714285714285,1264.1929824561403,584.9069767441861,313.475,254.65714285714284,141.109563
4583,285.0263157894737,277.88461538461536,911.525,1311.640625,1057.3142857142857,1239.5087719298247,571.8139534883721,300.15,242.82857142857142,141.14035950000002
4584,302.2368421052632,268.53846153846155,927.325,1298.40625,1019.8,1198.017543859649,598.1395348837209,286.025,226.05714285714285,141.171156
4585,272.89473684210526,274.8076923076923,991.1,1295.40625,1018.4,1232.2456140350878,546.5116279069767,298.025,255.25714285714287,141.2019525
4586,292.44736842105266,272.88461538461536,985.875,1294.265625,1011.0857142857143,1274.5263157894738,494.9767441860465,288.725,234.42857142857142,141.232749
4587,266.3421052631579,277.4230769230769,1018.275,1253.03125,1034.5714285714287,1242.0,552.1627906976744,282.225,236.74285714285713,141.2635455
4588,281.10526315789474,256.65384615384613,1099.825,1299.796875,1006.5428571428571,1283.4035087719299,516.0930232558139,298.85,247.5142857142857,141.294342
4589,271.10526315789474,264.65384615384613,1097.075,1290.34375,1010.5428571428571,1257.3333333333333,487.7906976744186,297.75,250.45714285714286,141.3251385
4590,255.55263157894737,285.6923076923077,1094.675,1274.140625,991.4857142857143,1193.6491228070176,447.72093023255815,305.8,227.8,141.35593500000002
4591,300.92105263157896,286.61538461538464,1148.375,1265.421875,997.8857142857142,1197.3684210526317,459.3488372093023,277.225,240.6,141.3867315
4592,269.63157894736844,290.5,1088.675,1284.90625,1024.3142857142857,1269.578947368421,432.25581395348837,291.35,234.02857142857144,141.417528
4593,277.94736842105266,281.0769230769231,1128.275,1235.859375,980.4857142857143,1280.8245614035088,444.04651162790697,263.35,253.8,141.4483245
4594,251.68421052631578,314.2692307692308,1218.2,1264.984375,908.1142857142858,1240.8070175438597,389.4651162790698,282.325,248.05714285714285,141.479121
4595,276.7105263157895,327.5,1140.425,1222.765625,963.5142857142857,1255.3859649122808,383.7674418604651,296.425,251.11428571428573,141.5099175
4596,254.76315789473685,317.2307692307692,1208.725,1235.75,1013.8571428571429,1268.7368421052631,357.2325581395349,268.75,278.54285714285714,141.540714
4597,268.57894736842104,292.3076923076923,1190.65,1245.953125,981.8571428571429,1258.7894736842106,347.83720930232556,279.925,269.9142857142857,141.57151050000002
4598,255.8684210526316,368.88461538461536,1233.675,1233.234375,937.1142857142858,1262.859649122807,336.1162790697674,272.175,317.3142857142857,141.602307
4599,252.02631578947367,377.1923076923077,1260.725,1256.8125,1004.7142857142857,1322.2631578947369,315.3720930232558,292.35,321.65714285714284,141.6331035
