,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,nSyb_A4R,nSyb_A5R,nSyb_A6R,nSyb_A7R,time
2848,546.8909090909091,652.3798449612403,669.3779527559055,528.0294117647059,914.5692307692308,867.5968109339408,795.821882951654,615.6407766990292,287.30701204819275
2849,543.9727272727273,654.9767441860465,648.1102362204724,517.8235294117648,899.376923076923,883.9339407744875,810.5776081424937,620.8608414239483,287.4078923192771
2850,524.8272727272728,651.3798449612403,635.0551181102362,520.4019607843137,913.9897435897436,866.2460136674259,799.2264631043257,631.9288025889967,287.50877259036145
2851,528.0181818181818,649.0852713178294,637.1417322834645,516.5,905.1589743589743,867.248291571754,798.0966921119593,614.5210355987055,287.6096528614458
2852,532.7,658.9922480620155,656.3228346456693,524.5784313725491,906.9102564102565,857.2665148063782,802.1323155216285,614.2750809061489,287.71053313253014
2853,521.4272727272727,632.1007751937984,653.0629921259842,529.343137254902,902.774358974359,863.0296127562642,791.9389312977099,620.6407766990292,287.81141340361444
2854,526.9727272727273,645.6666666666666,644.8503937007874,519.8529411764706,912.025641025641,872.7904328018224,784.412213740458,618.6116504854369,287.9122936746988
2855,526.5272727272727,649.2945736434109,658.7165354330708,518.3627450980392,907.525641025641,865.881548974943,789.0737913486005,631.1650485436893,288.01317394578314
2856,518.7272727272727,635.062015503876,638.7952755905512,498.9901960784314,920.848717948718,870.0159453302962,796.2086513994911,621.9967637540453,288.1140542168675
2857,539.1909090909091,635.7984496124031,628.0,515.843137254902,919.1153846153846,862.1412300683371,789.9440203562341,611.7281553398059,288.21493448795184
2858,523.0727272727273,663.5813953488372,633.2992125984252,515.3529411764706,895.6615384615385,875.496583143508,806.8142493638677,611.1812297734627,288.31581475903613
2859,529.1,650.9069767441861,642.6614173228346,524.5490196078431,907.2410256410257,860.6378132118451,797.9923664122138,623.9773462783171,288.4166950301205
2860,523.2545454545455,665.1472868217054,642.2677165354331,541.9607843137255,883.074358974359,862.134396355353,801.1424936386768,625.1812297734627,288.51757530120483
2861,512.3909090909091,632.7441860465116,649.1338582677165,526.5980392156863,911.1128205128205,870.2824601366742,792.7430025445293,627.7346278317152,288.6184555722892
2862,520.1909090909091,663.2015503875969,657.6456692913385,524.2156862745098,905.4769230769231,878.6423690205012,787.0330788804072,606.8122977346278,288.71933584337347
2863,511.8545454545455,650.1240310077519,663.8503937007874,521.2647058823529,910.1282051282051,858.5649202733485,767.8905852417303,609.5242718446602,288.8202161144578
2864,516.2181818181818,651.2170542635658,661.2755905511812,508.29411764705884,894.5487179487179,850.0273348519362,788.7760814249364,610.3980582524272,288.92109638554217
2865,519.9181818181818,626.9612403100775,653.5826771653543,509.1862745098039,915.925641025641,873.8428246013667,782.6234096692112,611.168284789644,289.0219766566265
2866,517.7727272727273,655.6589147286821,641.1889763779527,507.8333333333333,908.8948717948718,863.0865603644647,786.9262086513995,606.0970873786408,289.12285692771087
2867,509.2818181818182,639.1472868217054,629.3937007874016,521.3333333333334,916.2384615384616,855.4487471526196,784.8498727735368,613.3851132686084,289.22373719879516
2868,508.6909090909091,648.2868217054264,634.2204724409448,508.05882352941177,894.9487179487179,867.4009111617312,784.6921119592876,619.7961165048544,289.3246174698795
2869,521.1090909090909,646.3643410852713,653.6377952755905,521.4901960784314,909.0897435897435,858.7813211845103,791.9669211195928,615.8802588996764,289.42549774096386
2870,510.96363636363634,628.4728682170543,639.9842519685039,519.0882352941177,909.8205128205128,858.7084282460137,785.6641221374045,627.6504854368932,289.5263780120482
2871,525.3181818181819,639.3953488372093,638.7086614173228,511.3333333333333,897.1589743589743,877.0774487471526,804.9262086513995,619.6181229773463,289.6272582831325
2872,498.2090909090909,637.4651162790698,637.6141732283464,505.94117647058823,907.1974358974359,861.5990888382688,797.6132315521628,625.4271844660194,289.72813855421686
2873,503.3181818181818,659.5968992248062,635.6377952755905,508.05882352941177,908.4717948717948,873.4578587699317,790.3842239185751,643.1877022653722,289.8290188253012
2874,510.57272727272726,628.8449612403101,628.5590551181102,517.5588235294117,884.0923076923077,876.997722095672,780.4223918575063,627.7216828478964,289.92989909638555
2875,530.1909090909091,647.5271317829457,653.9685039370079,526.7745098039215,899.4769230769231,862.0410022779043,784.8651399491094,611.5501618122977,290.0307793674699
2876,517.2363636363636,641.9147286821706,625.4094488188977,534.5588235294117,887.1846153846154,859.867881548975,792.236641221374,609.8090614886731,290.1316596385542
2877,510.6454545454545,627.922480620155,643.6771653543307,502.48039215686276,892.4820512820513,856.4236902050114,787.5419847328244,617.2686084142395,290.23253990963855
2878,518.1636363636363,642.6589147286821,631.4724409448819,541.0098039215686,903.0589743589744,849.6605922551253,797.0508905852417,615.957928802589,290.3334201807229
2879,514.5727272727273,620.6589147286821,648.0551181102362,502.8627450980392,894.8435897435897,866.4123006833713,792.8549618320611,616.7313915857605,290.43430045180725
2880,525.8090909090909,635.0542635658915,635.6220472440945,500.1372549019608,903.7179487179487,858.5444191343963,791.5343511450382,618.0388349514564,290.5351807228916
2881,524.9636363636364,638.7131782945736,627.8110236220473,525.8823529411765,902.9538461538461,854.3097949886105,790.8804071246819,612.252427184466,290.6360609939759
2882,518.3272727272728,644.8062015503876,636.8110236220473,523.3627450980392,896.3461538461538,869.624145785877,788.7175572519084,628.4724919093851,290.73694126506024
2883,523.8363636363637,656.015503875969,642.1259842519685,515.4411764705883,897.9128205128205,864.3599088838268,792.2264631043257,622.2459546925567,290.8378215361446
2884,518.6909090909091,643.9302325581396,641.7952755905512,536.0686274509804,897.2051282051282,867.7403189066059,785.7099236641221,614.1941747572815,290.93870180722894
2885,526.6,641.0542635658915,616.0866141732283,527.5686274509804,911.4564102564102,858.510250569476,796.3155216284987,624.8640776699029,291.03958207831323
2886,523.0818181818182,657.3255813953489,656.0157480314961,537.0686274509804,898.0153846153846,861.0592255125284,788.2137404580153,613.8802588996764,291.1404623493976
2887,555.8090909090909,660.9457364341085,641.6929133858267,523.5784313725491,910.2666666666667,856.3895216400911,772.1730279898219,622.2653721682848,291.24134262048193
2888,546.9545454545455,658.2093023255813,620.5826771653543,524.2647058823529,907.6743589743589,856.6742596810934,787.4910941475827,622.3754045307444,291.3422228915663
2889,521.2545454545455,648.2790697674419,632.8267716535433,525.9705882352941,910.8615384615384,856.6332574031891,781.5954198473282,606.9870550161812,291.44310316265063
2890,522.4909090909091,659.5581395348837,657.5275590551181,530.6078431372549,909.0205128205129,869.3895216400911,778.4681933842239,618.1747572815534,291.5439834337349
2891,511.26363636363635,654.0852713178294,644.0629921259842,510.0,892.1897435897436,867.6013667425968,784.6946564885496,612.4789644012945,291.6448637048193
2892,517.8636363636364,652.2558139534884,664.3464566929134,517.5980392156863,895.8410256410257,855.6993166287016,802.0610687022901,612.9870550161812,291.7457439759036
2893,537.3909090909091,623.2945736434109,658.6692913385826,504.03921568627453,903.7,860.6492027334851,766.7531806615776,627.4563106796116,291.846624246988
2894,509.77272727272725,655.1705426356589,631.5196850393701,514.9411764705883,911.5179487179487,864.2665148063782,788.7430025445293,616.1229773462783,291.94750451807226
2895,538.7727272727273,654.2868217054264,660.3622047244095,524.5882352941177,896.074358974359,869.0774487471526,795.0712468193384,613.8737864077669,292.0483847891566
2896,516.3272727272728,649.2713178294574,653.5511811023622,504.27450980392155,897.7307692307693,851.5558086560364,792.6844783715013,612.1618122977346,292.14926506024096
2897,538.9090909090909,649.8062015503876,654.511811023622,502.8137254901961,888.6923076923077,851.7107061503417,792.9465648854962,618.3495145631068,292.2501453313253
2898,536.6636363636363,636.5193798449612,638.0472440944882,527.6764705882352,876.5846153846154,862.2300683371299,787.0254452926208,604.462783171521,292.35102560240966
2899,517.7181818181818,662.5968992248062,632.9448818897638,500.03921568627453,903.6692307692308,855.2414578587699,787.9847328244275,629.5825242718447,292.45190587349396
2900,505.4727272727273,641.5658914728682,654.496062992126,534.6666666666666,904.925641025641,862.7084282460137,789.0254452926208,608.6796116504854,292.5527861445783
2901,512.1272727272727,629.5968992248062,657.6141732283464,530.2450980392157,904.6538461538462,855.507972665148,785.5216284987278,601.6763754045307,292.65366641566266
2902,527.3545454545455,649.6046511627907,654.6220472440945,510.1470588235294,896.9641025641025,862.248291571754,787.5343511450382,614.8576051779935,292.754546686747
2903,517.290909090909,637.6744186046511,666.8267716535433,505.1764705882353,895.2717948717949,875.5421412300683,783.5012722646311,612.6601941747573,292.85542695783136
2904,531.8909090909091,633.3023255813954,646.2519685039371,512.3725490196078,892.7717948717949,861.4692482915717,793.0763358778626,608.6084142394822,292.95630722891565
2905,516.6454545454545,654.8604651162791,649.2440944881889,508.421568627451,909.5051282051282,857.3872437357631,784.6615776081425,609.1456310679612,293.0571875
2906,516.3363636363637,635.3333333333334,636.4251968503937,520.3627450980392,892.0179487179487,859.0478359908884,780.7379134860051,617.462783171521,293.15806777108435
2907,502.90909090909093,636.9767441860465,641.0944881889764,518.1372549019608,912.3974358974359,854.0797266514807,786.5445292620865,609.5760517799353,293.2589480421687
2908,519.0545454545454,654.1162790697674,628.4251968503937,498.2352941176471,915.4128205128205,868.9157175398633,796.3638676844784,619.2783171521036,293.359828313253
2909,503.8,664.6589147286821,655.7007874015748,508.3627450980392,891.1076923076923,856.118451025057,791.7760814249364,613.4563106796116,293.46070858433734
2910,516.1454545454545,651.0232558139535,631.503937007874,513.1666666666666,893.7435897435897,845.2619589977221,790.0788804071246,610.5663430420713,293.5615888554217
2911,532.3636363636364,648.9922480620155,642.7244094488188,532.3039215686274,905.0692307692308,859.2938496583143,799.3002544529262,617.3980582524272,293.66246912650604
2912,527.8454545454546,654.7596899224807,664.0787401574803,505.4313725490196,896.6769230769231,874.496583143508,787.3842239185751,617.084142394822,293.7633493975904
2913,531.4727272727273,642.5581395348837,662.8818897637796,515.1960784313726,907.6615384615385,865.6378132118451,791.3867684478372,595.3009708737864,293.8642296686747
2914,544.4090909090909,657.9069767441861,652.4409448818898,503.98039215686276,899.4153846153846,858.4214123006834,775.9923664122138,620.4724919093851,293.96510993975903
2915,529.2181818181818,680.4573643410853,663.0314960629921,523.6372549019608,898.7358974358974,864.7107061503417,786.3893129770993,619.705501618123,294.0659902108434
2916,528.6727272727272,641.3410852713179,645.8346456692914,512.4901960784314,896.1179487179487,868.4191343963554,783.9949109414758,610.7216828478964,294.16687048192773
2917,519.1,668.1085271317829,637.6535433070866,506.578431372549,899.7179487179487,857.8041002277904,784.2824427480916,606.5275080906149,294.267750753012
2918,532.9181818181818,684.9612403100775,647.0472440944882,497.2352941176471,919.0897435897435,855.6332574031891,794.0636132315522,608.9093851132686,294.3686310240964
2919,518.0636363636364,656.5813953488372,644.1259842519685,511.84313725490193,904.9538461538461,866.250569476082,783.1297709923664,622.2038834951456,294.4695112951807
2920,532.3,642.3333333333334,626.3149606299213,501.80392156862746,910.6974358974359,861.3553530751708,791.9338422391858,624.8576051779935,294.5703915662651
2921,528.6,648.2480620155038,627.6614173228346,494.8137254901961,907.4692307692308,867.9043280182233,767.5343511450382,609.1909385113269,294.6712718373494
2922,525.2545454545455,637.3798449612403,673.3070866141733,516.3039215686274,887.6102564102564,846.4760820045558,778.8091603053435,619.2815533980582,294.7721521084337
2923,509.3181818181818,644.0697674418604,631.3307086614174,535.9607843137255,905.251282051282,861.1981776765376,788.0916030534352,623.3203883495146,294.87303237951807
2924,518.1181818181818,643.8217054263566,627.1889763779527,498.53921568627453,894.0871794871795,845.3234624145786,789.1017811704835,609.4271844660194,294.9739126506024
2925,519.6272727272727,660.1007751937984,658.0708661417323,517.7647058823529,895.148717948718,862.1526195899772,793.1348600508906,623.0809061488674,295.07479292168676
2926,512.1818181818181,639.7209302325581,654.1653543307086,498.87254901960785,905.0769230769231,854.129840546697,787.3409669211196,612.0809061488674,295.1756731927711
2927,505.93636363636364,637.3178294573644,650.7874015748032,506.0,897.9410256410256,847.7539863325741,774.1424936386768,612.8673139158576,295.2765534638554
2928,522.5454545454545,649.2945736434109,639.1023622047244,507.3137254901961,907.7820512820513,859.5990888382688,780.1577608142494,608.8543689320388,295.37743373493976
2929,535.0363636363636,651.2403100775193,637.0708661417323,515.4313725490196,895.0307692307692,869.6378132118451,800.8142493638677,611.915857605178,295.4783140060241
2930,527.3454545454546,649.1937984496124,624.9133858267717,516.5686274509804,902.3179487179488,854.3120728929385,801.6768447837151,615.4563106796116,295.57919427710846
2931,502.9727272727273,642.984496124031,647.0866141732283,510.98039215686276,895.3923076923077,856.5489749430524,779.9745547073792,607.0776699029126,295.68007454819275
2932,537.1636363636363,663.4031007751938,632.0551181102362,493.7549019607843,894.2794871794872,876.883826879271,787.7353689567431,612.3106796116505,295.7809548192771
2933,518.8636363636364,666.9612403100775,639.3149606299213,500.2647058823529,902.9307692307692,861.6332574031891,784.9058524173028,623.3300970873786,295.88183509036145
2934,529.6545454545454,643.4573643410853,638.5984251968504,498.9019607843137,896.1846153846154,859.7858769931663,788.9618320610687,620.8964401294498,295.9827153614458
2935,521.9,624.8139534883721,627.7952755905512,496.4019607843137,888.2179487179487,862.1275626423691,790.2722646310433,608.1844660194175,296.08359563253015
2936,500.9727272727273,650.4186046511628,634.5826771653543,503.0,897.7923076923076,849.7334851936218,788.0101781170483,619.9838187702265,296.18447590361444
2937,520.8090909090909,647.5813953488372,636.8188976377953,511.9901960784314,886.9692307692308,857.3917995444191,795.2213740458016,618.4563106796116,296.2853561746988
2938,514.6636363636363,668.046511627907,629.6377952755905,505.2843137254902,910.3820512820513,852.0068337129841,781.0916030534352,611.2621359223301,296.38623644578314
2939,507.7818181818182,664.4961240310078,634.0314960629921,491.2352941176471,892.274358974359,854.1845102505695,786.8091603053435,610.0194174757281,296.4871167168675
2940,511.7181818181818,638.7674418604652,654.3700787401575,508.02941176470586,894.2538461538461,855.3120728929385,784.9821882951654,616.4919093851132,296.5879969879518
2941,523.3090909090909,644.8604651162791,639.4330708661417,498.72549019607845,888.6769230769231,861.49430523918,787.765903307888,609.1035598705502,296.68887725903613
2942,516.4,636.2635658914729,620.0708661417323,507.8529411764706,892.0384615384615,860.8063781321184,776.9567430025445,603.4498381877023,296.7897575301205
2943,517.5727272727273,634.4883720930233,654.8740157480315,511.01960784313724,892.9487179487179,852.6810933940775,784.1526717557252,610.1618122977346,296.89063780120483
2944,540.2818181818182,632.968992248062,632.1496062992126,521.1176470588235,902.6333333333333,850.5876993166287,800.1959287531806,618.2394822006472,296.9915180722892
2945,529.0181818181818,633.5813953488372,628.1811023622047,503.9117647058824,879.9230769230769,860.9020501138953,786.0534351145038,633.7864077669902,297.0923983433735
2946,530.5363636363636,632.9922480620155,630.8503937007874,512.4803921568628,892.374358974359,866.7175398633258,772.3740458015267,607.2362459546925,297.1932786144578
2947,514.2363636363636,661.9922480620155,634.0551181102362,499.1764705882353,892.3,851.6879271070615,786.6819338422392,598.3074433656958,297.2941588855422
2948,534.4909090909091,651.4496124031008,653.0708661417323,492.2549019607843,890.5205128205129,860.867881548975,789.4529262086514,608.0614886731391,297.3950391566265
2949,518.8363636363637,631.031007751938,650.3464566929134,490.1666666666667,887.7871794871795,848.9476082004555,781.1424936386768,623.747572815534,297.4959194277109
2950,513.0090909090909,647.2635658914729,644.2913385826772,518.8039215686274,901.2717948717949,850.2961275626424,791.0203562340967,608.1877022653722,297.59679969879517
2951,523.2454545454545,631.0232558139535,640.4330708661417,493.5980392156863,887.6179487179487,844.865603644647,779.4732824427481,619.093851132686,297.6976799698795
2952,528.8272727272728,643.1317829457364,652.8425196850394,506.1666666666667,890.348717948718,841.2027334851937,778.6615776081425,614.4466019417475,297.79856024096387
2953,517.2636363636364,643.4263565891473,643.7480314960629,514.4411764705883,897.6743589743589,850.0432801822324,790.0610687022901,607.2038834951456,297.8994405120482
2954,534.4727272727273,639.6976744186046,639.4015748031496,504.37254901960785,891.0641025641025,863.8359908883826,790.529262086514,607.495145631068,298.0003207831325
2955,528.2272727272727,656.2945736434109,618.8503937007874,513.1078431372549,894.876923076923,839.1753986332574,779.1348600508906,602.6116504854369,298.10120105421686
2956,526.8545454545455,665.7751937984497,626.7007874015748,491.52941176470586,897.8435897435897,860.0569476082004,787.6005089058524,614.4724919093851,298.2020813253012
2957,526.8545454545455,622.9767441860465,631.3700787401575,487.53921568627453,899.4538461538461,855.5330296127563,780.6615776081425,623.8284789644013,298.30296159638556
2958,538.2363636363636,647.5503875968992,635.6299212598425,496.15686274509807,905.8641025641026,855.1025056947608,781.0,622.5598705501618,298.4038418674699
2959,512.9363636363636,656.6821705426356,633.8976377952756,468.7156862745098,886.8615384615384,853.0956719817767,780.8982188295165,618.5792880258899,298.5047221385542
2960,526.1909090909091,630.8139534883721,621.7480314960629,476.5,896.7538461538461,862.8041002277904,781.5954198473282,609.7443365695793,298.60560240963855
2961,533.6727272727272,630.4263565891473,619.4173228346457,493.15686274509807,899.1,846.6833712984055,790.7531806615776,622.3915857605178,298.7064826807229
2962,540.0272727272727,659.3953488372093,648.3622047244095,468.70588235294116,887.1307692307693,858.6469248291572,774.3613231552163,620.3300970873786,298.80736295180725
2963,528.5909090909091,642.4806201550388,638.8188976377953,464.30392156862746,881.0205128205129,853.0455580865604,786.882951653944,620.7119741100323,298.90824322289154
2964,518.8818181818182,646.7131782945736,606.7874015748032,455.7549019607843,885.0179487179487,851.6378132118451,783.9872773536896,621.9514563106796,299.0091234939759
2965,515.4909090909091,648.968992248062,629.5196850393701,461.34313725490193,894.6307692307693,843.8883826879271,780.9465648854962,625.4142394822006,299.11000376506024
2966,515.6818181818181,650.1007751937984,629.0236220472441,472.0,881.5974358974358,862.7220956719818,781.6641221374045,619.5631067961165,299.2108840361446
2967,528.2545454545455,637.3100775193799,658.0393700787401,471.1470588235294,906.7897435897436,851.2300683371299,792.5267175572519,631.3883495145631,299.31176430722894
2968,512.3090909090909,616.8992248062016,610.007874015748,482.8235294117647,879.1743589743589,845.1025056947608,786.0254452926208,609.3042071197411,299.41264457831323
2969,527.5636363636364,638.5271317829457,625.9291338582677,456.9901960784314,889.1025641025641,853.7813211845103,782.4096692111959,628.0194174757281,299.5135248493976
2970,522.1272727272727,654.8449612403101,628.9212598425197,465.7450980392157,904.5461538461539,857.9749430523918,787.2290076335878,627.5792880258899,299.61440512048193
2971,522.0454545454545,654.3798449612403,641.2440944881889,454.3333333333333,905.6538461538462,870.4305239179954,801.4427480916031,621.5954692556634,299.7152853915663
2972,522.7181818181818,640.5426356589147,623.2440944881889,469.52941176470586,891.0051282051282,854.0205011389521,789.765903307888,612.7799352750809,299.81616566265063
2973,521.4272727272727,640.5813953488372,632.2992125984252,464.1078431372549,903.8717948717949,845.0637813211845,789.2417302798982,627.5987055016182,299.9170459337349
2974,541.9636363636364,647.6124031007752,601.7952755905512,472.04901960784315,877.0717948717949,858.74715261959,769.5496183206106,611.9255663430421,300.0179262048193
2975,517.2727272727273,649.2790697674419,612.3307086614174,455.421568627451,897.5384615384615,852.7198177676538,790.4300254452926,618.042071197411,300.1188064759036
2976,527.6727272727272,625.3410852713179,629.0314960629921,464.79411764705884,890.1743589743589,855.4077448747153,793.8295165394402,611.9902912621359,300.219686746988
2977,537.9,644.2945736434109,630.8503937007874,472.01960784313724,877.4205128205128,867.5763097949886,785.9440203562341,619.462783171521,300.32056701807227
2978,518.7181818181818,637.5581395348837,606.2755905511812,452.4019607843137,892.6923076923077,852.0159453302962,785.2569974554707,617.3430420711974,300.4214472891566
2979,532.8181818181819,636.2635658914729,621.3307086614174,476.45098039215685,889.7384615384616,853.4624145785878,778.1857506361323,626.3883495145631,300.52232756024097
2980,519.5272727272727,643.0077519379845,649.4409448818898,447.2156862745098,886.2794871794872,844.50569476082,792.3358778625955,628.4724919093851,300.6232078313253
2981,519.6454545454545,657.1550387596899,604.511811023622,483.55882352941177,889.9282051282051,859.9225512528474,795.5012722646311,607.6601941747573,300.72408810240967
2982,502.76363636363635,636.5503875968992,646.7480314960629,463.5,882.2692307692307,852.8132118451025,792.1501272264632,625.5825242718447,300.82496837349396
2983,515.1272727272727,629.4806201550388,612.2677165354331,474.95098039215685,893.1179487179487,854.1571753986333,800.6793893129772,630.3527508090615,300.9258486445783
2984,522.9818181818182,628.6356589147287,630.496062992126,451.5980392156863,882.225641025641,850.2961275626424,786.0432569974555,628.6860841423949,301.02672891566266
2985,520.3090909090909,660.4496124031008,617.2598425196851,469.46078431372547,886.5589743589744,855.8633257403189,792.8982188295165,625.3527508090615,301.127609186747
2986,501.8545454545455,648.3643410852713,626.0393700787401,491.6078431372549,888.6641025641026,850.5717539863326,797.1246819338422,622.7637540453075,301.2284894578313
2987,515.8545454545455,633.0542635658915,625.5275590551181,476.44117647058823,879.3974358974359,859.50569476082,779.7302798982188,639.2815533980582,301.32936972891565
2988,524.4454545454546,640.3643410852713,619.3385826771654,466.52941176470586,897.9512820512821,848.8473804100228,799.0788804071246,615.8058252427185,301.43025
2989,513.5181818181818,629.9069767441861,629.8110236220473,463.6078431372549,892.1589743589743,852.8883826879271,793.6157760814249,632.0323624595469,301.53113027108435
2990,536.1545454545454,644.8139534883721,601.1653543307086,473.5882352941176,898.2871794871795,848.6104783599089,794.4478371501273,617.8705501618123,301.6320105421687
2991,516.4727272727273,649.3953488372093,601.8188976377953,481.578431372549,901.0,842.8359908883826,794.3918575063614,623.4207119741101,301.732890813253
2992,508.74545454545455,642.3023255813954,638.5984251968504,506.6764705882353,881.751282051282,850.9043280182233,775.3613231552163,627.4077669902913,301.83377108433734
2993,522.9636363636364,645.1705426356589,617.511811023622,479.7843137254902,887.0282051282052,854.0637813211845,802.178117048346,625.8155339805825,301.9346513554217
2994,517.9909090909091,633.1162790697674,596.5354330708661,481.84313725490193,889.3666666666667,852.6947608200455,781.5954198473282,622.0550161812298,302.03553162650604
2995,520.7727272727273,636.6356589147287,637.8346456692914,484.0686274509804,906.9717948717948,849.1389521640091,791.1882951653944,622.0679611650486,302.13641189759034
2996,534.4454545454546,628.8527131782946,631.8740157480315,475.62745098039215,897.3410256410257,839.3895216400911,787.4631043256998,638.2233009708738,302.2372921686747
2997,539.7545454545455,630.0930232558139,628.6299212598425,496.55882352941177,891.4641025641025,854.5421412300683,800.4096692111959,628.8899676375405,302.33817243975903
2998,522.1363636363636,635.5658914728682,625.511811023622,480.46078431372547,893.1410256410256,846.2619589977221,805.1959287531806,630.4012944983818,302.4390527108434
2999,537.9727272727273,646.6899224806201,604.1889763779527,471.9117647058824,904.0333333333333,862.742596810934,800.3231552162849,637.789644012945,302.53993298192773
3000,527.5545454545454,647.6511627906976,595.7007874015748,493.27450980392155,897.4692307692308,870.1435079726651,803.0101781170483,648.6084142394822,302.640813253012
3001,513.5545454545454,645.0232558139535,605.7165354330708,480.7156862745098,879.9564102564102,850.8451025056947,801.9134860050891,614.336569579288,302.7416935240964
3002,536.0090909090909,628.4728682170543,612.4409448818898,470.7843137254902,890.2025641025641,853.3507972665149,798.4910941475827,634.3527508090615,302.8425737951807
3003,536.2454545454545,647.1705426356589,642.8661417322835,482.7843137254902,878.148717948718,855.1138952164009,781.3969465648855,629.6731391585761,302.9434540662651
3004,512.4636363636364,641.062015503876,605.2755905511812,492.2647058823529,890.7358974358974,858.118451025057,800.9898218829517,631.8673139158576,303.0443343373494
3005,543.0818181818182,658.046511627907,632.7401574803149,499.2156862745098,897.9589743589744,845.1526195899772,800.8524173027989,619.2588996763754,303.1452146084337
3006,516.3636363636364,637.0,634.7952755905512,493.20588235294116,881.074358974359,853.0273348519362,793.0941475826972,630.336569579288,303.24609487951807
3007,512.5818181818182,636.6434108527131,643.2362204724409,489.7450980392157,887.1769230769231,857.0637813211845,788.0865139949109,617.4886731391585,303.3469751506024
3008,522.3454545454546,628.9922480620155,625.7086614173228,511.87254901960785,896.248717948718,855.3348519362187,793.5165394402036,622.6407766990292,303.44785542168677
3009,534.1545454545454,629.8604651162791,641.5669291338583,486.8627450980392,882.7871794871795,857.8610478359909,786.1374045801526,622.6569579288026,303.54873569277106
3010,515.2,654.5968992248062,647.4724409448819,494.6372549019608,891.2205128205128,858.5763097949886,797.6793893129772,627.8090614886731,303.6496159638554
3011,505.3727272727273,635.1782945736434,643.3385826771654,496.04901960784315,882.8641025641026,857.6947608200455,806.3053435114504,607.9708737864078,303.75049623493976
3012,542.2454545454545,644.9922480620155,622.4094488188977,495.94117647058823,881.7974358974359,846.3963553530751,795.3435114503817,626.8996763754045,303.8513765060241
3013,515.9545454545455,641.7054263565891,636.9606299212599,500.0,870.3076923076923,845.8542141230068,785.3613231552163,619.7346278317152,303.95225677710846
3014,517.8636363636364,632.7984496124031,616.1417322834645,506.578431372549,900.225641025641,841.498861047836,789.4300254452926,611.3883495145631,304.05313704819275
3015,516.4,635.7751937984497,613.9527559055118,475.8921568627451,875.5307692307692,846.4350797266515,781.9033078880407,626.0647249190938,304.1540173192771
3016,518.4909090909091,656.5503875968992,602.2440944881889,471.88235294117646,893.4358974358975,845.5489749430524,796.6590330788804,609.0517799352751,304.25489759036145
3017,510.6363636363636,649.7364341085271,645.8976377952756,468.0882352941176,866.4641025641025,844.7357630979499,785.5597964376591,622.3592233009708,304.3557778614458
3018,536.4636363636364,628.3255813953489,611.3307086614174,500.4901960784314,894.0333333333333,852.6879271070615,789.3715012722646,622.0906148867314,304.4566581325301
3019,504.95454545454544,637.6821705426356,611.3622047244095,499.3529411764706,880.1358974358974,842.0979498861047,776.5699745547074,617.6019417475728,304.55753840361444
3020,517.0909090909091,647.8372093023256,590.2834645669292,480.1372549019608,882.9871794871794,853.5148063781321,798.0101781170483,615.4368932038835,304.6584186746988
3021,495.07272727272726,638.1240310077519,593.0944881889764,499.2352941176471,867.0948717948718,850.0979498861047,786.0152671755725,608.5728155339806,304.75929894578314
3022,520.0909090909091,633.5348837209302,617.6614173228346,496.6764705882353,886.123076923077,854.3416856492028,789.9847328244275,623.6957928802589,304.8601792168675
3023,510.1909090909091,637.2945736434109,575.6062992125984,512.1960784313726,884.9487179487179,845.4123006833713,785.8880407124682,614.1844660194175,304.9610594879518
3024,502.94545454545454,635.1472868217054,588.8503937007874,516.3823529411765,881.2333333333333,848.132118451025,790.5470737913486,615.9644012944984,305.06193975903614
3025,525.6,613.4806201550388,600.2204724409448,496.2549019607843,892.9897435897436,852.760820045558,789.3486005089059,624.8834951456311,305.1628200301205
3026,518.6454545454545,611.8992248062016,590.496062992126,510.0980392156863,889.223076923077,849.2733485193622,791.6972010178117,613.3721682847896,305.26370030120484
3027,520.5090909090909,625.4961240310078,591.1259842519685,523.843137254902,880.7025641025641,850.4441913439636,786.5496183206106,608.9741100323624,305.3645805722892
3028,519.6363636363636,603.1627906976744,584.5669291338583,521.5490196078431,891.0128205128206,857.3530751708428,774.3460559796438,607.5695792880259,305.4654608433735
3029,513.209090909091,591.8759689922481,569.0393700787401,515.3627450980392,885.0923076923077,844.1389521640091,780.6183206106871,600.2880258899677,305.5663411144578
3030,515.2,607.015503875969,573.9212598425197,535.4607843137255,897.274358974359,853.8724373576309,773.0559796437659,622.7411003236246,305.6672213855422
3031,525.7454545454545,615.2713178294574,557.503937007874,548.7843137254902,892.0282051282052,863.5831435079726,794.412213740458,617.9838187702265,305.7681016566265
3032,516.1363636363636,610.2325581395348,598.496062992126,552.5,879.248717948718,854.9498861047836,774.4376590330788,623.537216828479,305.8689819277108
3033,525.7272727272727,609.3178294573644,576.7952755905512,536.0588235294117,887.2948717948718,845.2118451025057,781.1730279898219,614.3009708737864,305.96986219879517
3034,505.1363636363636,621.2325581395348,585.8582677165355,564.2843137254902,873.1692307692308,844.5899772209567,786.5547073791348,601.9805825242719,306.0707424698795
3035,539.2727272727273,611.5038759689922,597.6692913385826,571.0294117647059,886.7692307692307,845.6651480637813,797.8524173027989,603.4886731391585,306.17162274096387
